 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
   11.3420,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.3837,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.4254,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.4667,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.5084,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.5504,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.5920,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.6338,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.6754,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.7173,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.7587,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.8004,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.8422,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.8842,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   11.9259,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   11.9676,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.0090,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.0510,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.0923,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.1339,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.1760,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.2180,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.2596,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.3009,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.3424,    -99.00,      8.47,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.3844,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.4260,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.4679,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.5094,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.5509,    -99.00,      8.49,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   12.5928,    -99.00,      8.49,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
   12.6348,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.6762,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.7180,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.7596,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.8014,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.8430,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   12.8847,    -99.00,      8.48,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   12.9262,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   12.9684,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.0097,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.0517,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.0935,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.1347,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.1767,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.2185,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.2604,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.3017,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.3435,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.3854,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.4267,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.4685,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.5104,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.5517,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.5935,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.6354,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.6774,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.7185,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.7604,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.8023,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.8436,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.8855,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   13.9271,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   13.9691,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.0104,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.0524,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.0940,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.1361,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.1774,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.2190,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.2611,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.3026,    -99.00,      8.48,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   14.3444,    -99.00,      8.48,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
   14.3863,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.4278,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.4691,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.5111,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.5531,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.5945,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.6361,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.6781,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.7195,    -99.00,      8.50,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   14.7612,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.8031,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.8445,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.8864,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   14.9279,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   14.9697,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.0118,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.0531,    -99.00,      8.48,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
   15.0949,    -99.00,      8.48,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   15.1368,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.1781,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.2199,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.2618,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.3031,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.3450,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.3866,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.4282,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.4703,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.5118,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.5536,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.5953,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.6370,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.6786,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.7202,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.7621,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.8037,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.8453,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.8874,    -99.00,      8.50,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   15.9289,    -99.00,      8.50,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   15.9705,    -99.00,      8.49,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.0122,    -99.00,      8.49,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.0541,    -99.00,      8.48,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.0957,    -99.00,      8.48,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.1375,    -99.00,      8.47,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.1793,    -99.00,      8.46,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.2207,    -99.00,      8.45,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.2622,    -99.00,      8.45,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.3042,    -99.00,      8.45,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   16.3459,    -99.00,      8.44,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.3874,    -99.00,      8.41,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
   16.4290,    -99.00,      8.38,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.4707,    -99.00,      8.36,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.5124,    -99.00,      8.33,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.5544,    -99.00,      8.31,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.5959,    -99.00,      8.30,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.6377,    -99.00,      8.31,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.6796,    -99.00,      8.32,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.7214,    -99.00,      8.34,    -99.00,      0.00,      6.91,      0.00,    301.90,    340.05,    368.81,
   16.7629,    -99.00,      8.34,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.8047,    -99.00,      8.33,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.8463,    -99.00,      8.33,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.8878,    -99.00,      8.33,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   16.9298,    -99.00,      8.34,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   16.9713,    -99.00,      8.35,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.0129,    -99.00,      8.36,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.0546,    -99.00,      8.37,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.0966,    -99.00,      8.38,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.1381,    -99.00,      8.38,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.1798,    -99.00,      8.38,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.2217,    -99.00,      8.38,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.2631,    -99.00,      8.38,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.3048,    -99.00,      8.39,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.3467,    -99.00,      8.39,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.3884,    -99.00,      8.39,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.4300,    -99.00,      8.39,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.4717,    -99.00,      8.39,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.5136,    -99.00,      8.40,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.5550,    -99.00,      8.40,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.5969,    -99.00,      8.40,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.6386,    -99.00,      8.40,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.6800,    -99.00,      8.41,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.7217,    -99.00,      8.41,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.7636,    -99.00,      8.41,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
   17.8051,    -99.00,      8.41,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
   17.8468,    -99.00,      8.42,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
