$Trinity Lake qdt 2019 calculated using updated data on Grabdata2 YC updated 08/07/2023,
",,,",
JDAY,QDT 
310.042,-43.03305421
310.083,0.078945786
310.125,24.21594579
310.167,0.078945786
310.208,-49.99505421
310.25,-32.09605421
310.292,-22.92405421
310.333,3.966945786
310.375,0.078945786
310.417,20.93394579
310.458,28.39694579
310.5,69.01594579
310.542,4.664945786
310.583,14.99494579
310.625,6.49994579
310.667,9.321945786
310.708,0.078945786
310.75,-27.96805421
310.792,-1.685054214
310.833,-2.738054214
310.875,-8.318054214
310.917,-19.11305421
310.958,-4.689054214
311,-0.996439117
311.042,2.672560883
311.083,-0.996439117
311.125,-34.28243912
311.167,-0.996439117
311.208,-0.996439117
311.25,-16.28743912
311.292,-34.01843912
311.333,-0.996439117
311.375,8.567560883
311.417,14.66756088
311.458,-0.996439117
311.5,33.33956088
311.542,9.093560883
311.583,49.93256088
311.625,-0.996439117
311.667,-0.996439117
311.708,-4.291439117
311.75,-0.996439117
311.792,-0.996439117
311.833,-0.996439117
311.875,46.33756088
311.917,50.51256088
311.958,-0.996439117
312,-58.28524416
312.042,-46.63024416
312.083,-2.601244161
312.125,7.115755839
312.167,-3.325244161
312.208,-43.57224416
312.25,-48.53524416
312.292,-27.43824416
312.333,5.222755839
312.375,28.39475584
312.417,23.15275584
312.458,25.11875584
312.5,11.15775584
312.542,13.06275584
312.583,58.58575584
312.625,7.488755839
312.667,-2.601244161
312.708,-23.46724416
312.75,-2.601244161
312.792,33.24275584
312.833,-7.735244161
312.875,-21.01624416
312.917,-2.601244161
312.958,-2.601244161
313,-2.300944749
313.042,-47.66094475
313.083,-39.86594475
313.125,0.444055251
313.167,0.444055251
313.208,-16.88194475
313.25,-31.60694475
313.292,-21.64094475
313.333,7.957055251
313.375,68.31605525
313.417,0.444055251
313.458,16.64105525
313.5,5.03005525
313.542,15.19105525
313.583,62.64305525
313.625,6.65005525
313.667,-5.976944749
313.708,-41.15294475
313.75,0.444055251
313.792,-8.728944749
313.833,-5.262944749
313.875,-9.667944749
313.917,0.444055251
313.958,52.43605525
314,-0.771105197
314.042,-0.771105197
314.083,-0.771105197
314.125,-25.4771052
314.167,-53.0661052
314.208,-0.771105197
314.25,-0.771105197
314.292,-16.4331052
314.333,-0.771105197
314.375,-0.771105197
314.417,6.958894803
314.458,54.1028948
314.5,-0.771105197
314.542,-4.415105197
314.583,-0.771105197
314.625,-0.771105197
314.667,-0.771105197
314.708,-0.771105197
314.75,-0.771105197
314.792,-0.771105197
314.833,-0.771105197
314.875,-0.771105197
314.917,-6.436105197
314.958,-0.771105197
315,29.57141763
315.042,-2.505582373
315.083,-2.505582373
315.125,-46.70658237
315.167,-2.505582373
315.208,-2.505582373
315.25,20.03841763
315.292,-11.41258237
315.333,-2.505582373
315.375,-2.505582373
315.417,72.65641763
315.458,-2.505582373
315.5,-2.505582373
315.542,-21.59858237
315.583,2.759417627
315.625,48.08541763
315.667,-2.505582373
315.708,-28.98558237
315.75,6.737417627
315.792,-2.505582373
315.833,-2.505582373
315.875,-2.505582373
315.917,-2.505582373
315.958,21.18941763
316,0.204648946
316.042,0.204648946
316.083,-21.89435105
316.125,0.204648946
316.167,0.204648946
316.208,0.204648946
316.25,0.204648946
316.292,-70.10835105
316.333,0.204648946
316.375,0.204648946
316.417,37.61964895
316.458,29.58664895
316.5,59.12164895
316.542,0.204648946
316.583,0.204648946
316.625,0.350648946
316.667,0.204648946
316.708,-8.318351054
316.75,-10.87335105
316.792,-18.21135105
316.833,0.204648946
316.875,0.204648946
316.917,0.204648946
316.958,14.95364895
317,15.23296641
317.042,-0.586033587
317.083,-63.68903359
317.125,-0.586033587
317.167,-19.91903359
317.208,-0.586033587
317.25,-0.586033587
317.292,-4.300033587
317.333,-57.15003359
317.375,-0.586033587
317.417,49.08796641
317.458,14.51196641
317.5,-0.586033587
317.542,-0.586033587
317.583,6.852966413
317.625,54.04596641
317.667,3.999966413
317.708,-0.586033587
317.75,-0.586033587
317.792,-22.30003359
317.833,-0.586033587
317.875,-0.586033587
317.917,-0.586033587
317.958,21.25696641
318,14.76605795
318.042,6.23005795
318.083,5.725057948
318.125,0.090057948
318.167,0.090057948
318.208,0.090057948
318.25,0.090057948
318.292,0.090057948
318.333,0.090057948
318.375,0.090057948
318.417,0.461057948
318.458,-8.487942052
318.5,0.090057948
318.542,0.090057948
318.583,0.660057948
318.625,14.91405795
318.667,0.090057948
318.708,-8.712942052
318.75,-7.619942052
318.792,-7.107942052
318.833,-11.32394205
318.875,0.090057948
318.917,17.58905795
318.958,0.090057948
319,-3.013429571
319.042,-2.640429571
319.083,-3.013429571
319.125,-3.013429571
319.167,-79.09442957
319.208,-3.013429571
319.25,-3.013429571
319.292,-13.89842957
319.333,-3.013429571
319.375,36.26157043
319.417,18.62657043
319.458,-3.013429571
319.5,-3.013429571
319.542,35.17757043
319.583,33.36157043
319.625,77.98857043
319.667,-3.013429571
319.708,-79.43142957
319.75,-60.02542957
319.792,13.49757043
319.833,-3.013429571
319.875,-3.013429571
319.917,-20.98742957
319.958,-0.123429571
320,0.790583582
320.042,55.46558358
320.083,0.790583582
320.125,0.790583582
320.167,4.938583582
320.208,15.34258358
320.25,0.790583582
320.292,-27.78541642
320.333,0.790583582
320.375,50.05458358
320.417,0.790583582
320.458,0.790583582
320.5,-20.20941642
320.542,15.46658358
320.583,11.19358358
320.625,6.294583582
320.667,0.790583582
320.708,-44.85341642
320.75,-10.21641642
320.792,-0.126416418
320.833,-3.147416418
320.875,-13.46241642
320.917,-11.34541642
320.958,0.790583582
321,10.04079609
321.042,-0.803203911
321.083,-0.803203911
321.125,-0.803203911
321.167,-10.00620391
321.208,-0.803203911
321.25,-37.01020391
321.292,-24.58220391
321.333,10.79579609
321.375,53.33279609
321.417,14.86079609
321.458,13.28379609
321.5,9.357796089
321.542,3.782796089
321.583,-0.803203911
321.625,31.91279609
321.667,9.357796089
321.708,-0.803203911
321.75,-16.72620391
321.792,-48.29020391
321.833,-0.803203911
321.875,-0.803203911
321.917,-0.803203911
321.958,38.56379609
322,23.28694132
322.042,-1.267058676
322.083,-1.267058676
322.125,-1.267058676
322.167,-0.834058676
322.208,-1.267058676
322.25,-34.02105868
322.292,-24.05805868
322.333,-1.267058676
322.375,-1.267058676
322.417,32.56494132
322.458,37.49394132
322.5,13.40894132
322.542,58.35594132
322.583,12.81994132
322.625,9.810941324
322.667,-1.267058676
322.708,-1.267058676
322.75,-1.267058676
322.792,-33.67605868
322.833,-10.44105868
322.875,-1.267058676
322.917,-0.904058676
322.958,-1.267058676
323,5.505937563
323.042,14.64193756
323.083,19.52593756
323.125,0.247937563
323.167,0.247937563
323.208,-9.158062437
323.25,0.247937563
323.292,-20.79206244
323.333,-23.08506244
323.375,0.247937563
323.417,22.19193756
323.458,0.247937563
323.5,26.43193756
323.542,0.247937563
323.583,0.247937563
323.625,63.64393756
323.667,0.247937563
323.708,0.247937563
323.75,7.641937563
323.792,0.247937563
323.833,0.247937563
323.875,-50.15606244
323.917,0.247937563
323.958,0.247937563
324,-2.725099215
324.042,-27.08609922
324.083,-2.725099215
324.125,-96.84709922
324.167,-2.725099215
324.208,-2.725099215
324.25,-15.18709922
324.292,-13.46609922
324.333,1.897900785
324.375,66.20790079
324.417,111.9349008
324.458,-2.725099215
324.5,-2.725099215
324.542,-0.341099215
324.583,58.38990079
324.625,-6.954099215
324.667,-61.36009922
324.708,-2.725099215
324.75,-2.725099215
324.792,-49.36309922
324.833,-4.387099215
324.875,-2.725099215
324.917,-2.725099215
324.958,-2.725099215
325,-1.318560584
325.042,-1.318560584
325.083,-1.318560584
325.125,-1.318560584
325.167,-1.318560584
325.208,-1.318560584
325.25,-8.483560584
325.292,-34.02456058
325.333,-5.869560584
325.375,-1.318560584
325.417,-1.318560584
325.458,6.429439416
325.5,-11.19656058
325.542,-73.99556058
325.583,-1.318560584
325.625,94.87143942
325.667,-1.318560584
325.708,-1.318560584
325.75,6.562439416
325.792,-0.330560584
325.833,-0.162560584
325.875,44.68643942
325.917,-1.703560584
325.958,-40.90556058
326,0.507518346
326.042,0.507518346
326.083,-5.466481654
326.125,0.507518346
326.167,-27.54848165
326.208,0.507518346
326.25,0.507518346
326.292,-47.67448165
326.333,0.507518346
326.375,61.17551835
326.417,26.26151835
326.458,9.898518346
326.5,5.164518346
326.542,16.10151835
326.583,16.54451835
326.625,15.18351835
326.667,0.507518346
326.708,29.23351835
326.75,0.507518346
326.792,-19.17848165
326.833,-3.818481654
326.875,-1.962481654
326.917,0.507518346
326.958,-21.25348165
327,-1.031688223
327.042,-1.031688223
327.083,0.649311777
327.125,-1.031688223
327.167,-35.39468822
327.208,-1.031688223
327.25,-36.40568822
327.292,-22.97568822
327.333,-1.031688223
327.375,28.27231178
327.417,19.21931178
327.458,23.31531178
327.5,13.64431178
327.542,13.71531178
327.583,13.99431178
327.625,-1.031688223
327.667,25.85231178
327.708,-11.14568822
327.75,-1.031688223
327.792,-4.630688223
327.833,-34.46068822
327.875,-1.807688223
327.917,-1.031688223
327.958,-1.031688223
328,-24.79671953
328.042,11.58328047
328.083,1.515280472
328.125,1.515280472
328.167,1.515280472
328.208,1.515280472
328.25,-12.70071953
328.292,-20.87571953
328.333,-36.62171953
328.375,1.515280472
328.417,1.515280472
328.458,1.515280472
328.5,25.55628047
328.542,25.41828047
328.583,87.12028047
328.625,1.515280472
328.667,-100.2317195
328.708,-29.25871953
328.75,1.515280472
328.792,1.515280472
328.833,1.515280472
328.875,-78.55671953
328.917,1.515280472
328.958,67.86628047
329,2.70305283
329.042,-12.53794717
329.083,-46.53094717
329.125,-12.53794717
329.167,62.67805283
329.208,-12.53794717
329.25,-33.12594717
329.292,-12.53794717
329.333,-12.53794717
329.375,27.23005283
329.417,58.09205283
329.458,2.56005283
329.5,3.06205283
329.542,-7.03394717
329.583,7.11105283
329.625,11.17005283
329.667,-12.53794717
329.708,-106.6039472
329.75,-12.53794717
329.792,-12.53794717
329.833,-72.63394717
329.875,-12.53794717
329.917,43.76905283
329.958,-12.53794717
330,16.96781379
330.042,6.37881379
330.083,-4.63918621
330.125,0.14781379
330.167,-4.36818621
330.208,-49.78918621
330.25,-43.36418621
330.292,57.58281379
330.333,10.02581379
330.375,-3.57718621
330.417,25.26681379
330.458,10.02581379
330.5,54.05481379
330.542,10.02581379
330.583,83.42181379
330.625,89.36981379
330.667,10.02581379
330.708,77.55981379
330.75,50.30981379
330.792,10.02581379
330.833,10.02581379
330.875,100.4228138
330.917,38.88481379
330.958,10.02581379
331,-72.99156996
331.042,0.21843004
331.083,0.21843004
331.125,75.07043004
331.167,0.21843004
331.208,-24.99356996
331.25,0.21843004
331.292,73.69843004
331.333,0.21843004
331.375,-35.41056996
331.417,0.21843004
331.458,0.21843004
331.5,0.21843004
331.542,-42.75156996
331.583,0.21843004
331.625,0.21843004
331.667,0.21843004
331.708,-12.52056996
331.75,0.21843004
331.792,-64.48456996
331.833,0.21843004
331.875,0.21843004
331.917,0.21843004
331.958,0.21843004
332,5.272495421
332.042,52.68849542
332.083,-11.05750458
332.125,-11.09750458
332.167,-1.219504579
332.208,-1.219504579
332.25,-44.92750458
332.292,-55.97350458
332.333,-1.219504579
332.375,38.75349542
332.417,13.17449542
332.458,8.894495421
332.5,-1.219504579
332.542,-5.82050458
332.583,-5.843504579
332.625,8.658495421
332.667,-1.219504579
332.708,-55.50550458
332.75,-54.20950458
332.792,-20.97650458
332.833,-1.219504579
332.875,-1.219504579
332.917,-1.219504579
332.958,-1.219504579
333,38.69061229
333.042,9.31061229
333.083,-21.76738771
333.125,-43.67138771
333.167,1.204612292
333.208,1.204612292
333.25,1.204612292
333.292,-57.58038771
333.333,1.204612292
333.375,11.70961229
333.417,16.36161229
333.458,-8.909387708
333.5,-42.82438771
333.542,-2.323387708
333.583,-10.78738771
333.625,1.204612292
333.667,1.204612292
333.708,-46.08538771
333.75,-57.14838771
333.792,1.204612292
333.833,1.204612292
333.875,1.204612292
333.917,1.204612292
333.958,1.204612292
334,7.755500758
334.042,-0.567499242
334.083,-0.567499242
334.125,-0.567499242
334.167,36.70850076
334.208,-16.51449924
334.25,-63.43649924
334.292,-5.930499242
334.333,-0.567499242
334.375,-0.567499242
334.417,24.47950076
334.458,6.801500758
334.5,-12.28049924
334.542,-0.567499242
334.583,18.48850076
334.625,56.02150076
334.667,-0.567499242
334.708,-0.567499242
334.75,3.908500758
334.792,35.49650076
334.833,-0.567499242
334.875,11.26950076
334.917,33.51250076
334.958,28.90650076
335,43.65571573
335.042,65.10671573
335.083,-0.373284266
335.125,-0.373284266
335.167,33.52571573
335.208,85.08671573
335.25,33.84871573
335.292,-37.13328427
335.333,-49.13528427
335.375,-0.373284266
335.417,-0.373284266
335.458,-0.373284266
335.5,-26.51728427
335.542,-0.373284266
335.583,-0.373284266
335.625,-0.373284266
335.667,-47.29528427
335.708,-0.373284266
335.75,-23.75228427
335.792,-0.373284266
335.833,-0.373284266
335.875,-39.48028427
335.917,3.354715734
335.958,-0.373284266
336,26.56935484
336.042,-0.517645165
336.083,-0.517645165
336.125,-14.02264517
336.167,-0.517645165
336.208,14.93735484
336.25,-0.517645165
336.292,-0.517645165
336.333,-0.517645165
336.375,-0.517645165
336.417,-0.517645165
336.458,-21.77164517
336.5,-36.43264517
336.542,-13.99464517
336.583,-0.517645165
336.625,17.09035484
336.667,-0.517645165
336.708,-0.517645165
336.75,-0.517645165
336.792,-30.57164517
336.833,-0.517645165
336.875,-0.517645165
336.917,-15.59364517
336.958,11.47435484
337,44.32333215
337.042,3.892332153
337.083,10.15033215
337.125,-0.623667847
337.167,2.975332153
337.208,3.927332153
337.25,9.254332153
337.292,-3.943667847
337.333,3.999332153
337.375,10.10133215
337.417,-0.623667847
337.458,3.060332153
337.5,-0.623667847
337.542,-57.28266785
337.583,-0.623667847
337.625,-8.196667847
337.667,-0.623667847
337.708,-10.06866785
337.75,-11.41966785
337.792,-0.623667847
337.833,-0.623667847
337.875,22.43833215
337.917,-0.623667847
337.958,-0.623667847
338,0.482657101
338.042,0.482657101
338.083,-3.233342899
338.125,-32.6803429
338.167,0.482657101
338.208,20.6866571
338.25,31.1006571
338.292,7.608657101
338.333,10.5966571
338.375,4.998657101
338.417,0.482657101
338.458,-34.6443429
338.5,1.996657101
338.542,48.8866571
338.583,0.482657101
338.625,-53.8243429
338.667,0.482657101
338.708,0.482657101
338.75,16.0646571
338.792,0.482657101
338.833,-10.3943429
338.875,0.482657101
338.917,0.482657101
338.958,0.482657101
339,35.33589546
339.042,1.063895457
339.083,1.063895457
339.125,1.063895457
339.167,33.23389546
339.208,1.063895457
339.25,1.063895457
339.292,5.579895457
339.333,7.49389546
339.375,-9.661104543
339.417,1.063895457
339.458,1.063895457
339.5,-65.65010454
339.542,-13.26010454
339.583,1.063895457
339.625,32.95989546
339.667,1.063895457
339.708,1.063895457
339.75,-9.518104543
339.792,1.063895457
339.833,1.063895457
339.875,1.063895457
339.917,1.063895457
339.958,10.79089546
340,-0.666391465
340.042,-39.19139147
340.083,-45.74439147
340.125,-0.666391465
340.167,-53.28039147
340.208,-53.04039147
340.25,-45.54239147
340.292,-38.48639147
340.333,1.211608535
340.375,-0.666391465
340.417,-0.666391465
340.458,-0.666391465
340.5,-68.94639147
340.542,27.12960854
340.583,10.38660854
340.625,-0.666391465
340.667,-79.67039147
340.708,-36.56939147
340.75,18.12960854
340.792,142.0756085
340.833,165.7016085
340.875,43.36260854
340.917,-40.12639147
340.958,16.36560854
341,-2.499108935
341.042,-28.69210894
341.083,-52.12810894
341.125,-2.499108935
341.167,-2.499108935
341.208,-133.8851089
341.25,-80.53810894
341.292,-74.32910894
341.333,22.27889107
341.375,199.8378911
341.417,-2.499108935
341.458,15.84289107
341.5,110.2628911
341.542,188.6478911
341.583,-16.52010894
341.625,-130.2431089
341.667,-2.499108935
341.708,63.46089107
341.75,-26.77210894
341.792,-130.0001089
341.833,-74.30510894
341.875,-2.499108935
341.917,31.02489107
341.958,-11.52110894
342,1.94260217
342.042,1.94260217
342.083,49.91660217
342.125,1.94260217
342.167,1.94260217
342.208,-11.17439783
342.25,11.89160217
342.292,67.35160217
342.333,1.94260217
342.375,1.94260217
342.417,-29.54239783
342.458,1.87060217
342.5,1.94260217
342.542,-19.34139783
342.583,-32.35739783
342.625,1.94260217
342.667,0.17060217
342.708,-56.89839783
342.75,-67.84139783
342.792,1.94260217
342.833,38.14660217
342.875,1.94260217
342.917,1.94260217
342.958,-65.05839783
343,-0.331779293
343.042,-7.881779293
343.083,3.15422071
343.125,-0.331779293
343.167,62.25422071
343.208,-0.331779293
343.25,-71.90977929
343.292,-0.331779293
343.333,11.46322071
343.375,-0.331779293
343.417,-0.331779293
343.458,-0.331779293
343.5,-0.331779293
343.542,-0.331779293
343.583,-2.305779293
343.625,-55.36877929
343.667,-0.203779293
343.708,-0.331779293
343.75,-0.331779293
343.792,-38.34377929
343.833,-0.331779293
343.875,-0.331779293
343.917,-0.331779293
343.958,76.06022071
344,39.17095214
344.042,-1.048047863
344.083,-32.81004786
344.125,-20.31104786
344.167,-1.048047863
344.208,62.91995214
344.25,-1.048047863
344.292,-27.04104786
344.333,-1.048047863
344.375,-1.048047863
344.417,-1.048047863
344.458,-1.048047863
344.5,-1.048047863
344.542,-1.048047863
344.583,-1.048047863
344.625,-38.23504786
344.667,-60.67104786
344.708,-9.413047863
344.75,-28.42504786
344.792,-1.048047863
344.833,29.45895214
344.875,36.41995214
344.917,17.29795214
344.958,-1.048047863
345,45.70285423
345.042,-0.774145768
345.083,-0.774145768
345.125,-18.65314577
345.167,-33.44814577
345.208,-0.774145768
345.25,-18.74014577
345.292,-40.99314577
345.333,-31.83714577
345.375,-28.36314577
345.417,-0.774145768
345.458,-0.774145768
345.5,-0.774145768
345.542,8.068854232
345.583,-4.982145768
345.625,-0.774145768
345.667,4.105854232
345.708,35.51185423
345.75,-0.774145768
345.792,-36.12514577
345.833,-0.774145768
345.875,116.5688542
345.917,114.6618542
345.958,-21.15414577
346,-105.7701534
346.042,-1.405153399
346.083,85.4338466
346.125,-1.405153399
346.167,-63.7361534
346.208,-34.0581534
346.25,-1.405153399
346.292,64.7098466
346.333,-1.405153399
346.375,-12.6191534
346.417,-1.405153399
346.458,-1.405153399
346.5,-1.405153399
346.542,-1.405153399
346.583,-68.0661534
346.625,-1.405153399
346.667,-1.405153399
346.708,-4.378153399
346.75,-26.1011534
346.792,-51.3621534
346.833,-1.405153399
346.875,1.062846601
346.917,63.9228466
346.958,-1.405153399
347,-5.9889252
347.042,0.9310748
347.083,0.9310748
347.125,-55.0969252
347.167,-33.0789252
347.208,0.9310748
347.25,1.4750748
347.292,2.7660748
347.333,-25.5359252
347.375,0.7190748
347.417,0.9310748
347.458,52.9000748
347.5,78.5460748
347.542,0.9310748
347.583,-38.6109252
347.625,0.9310748
347.667,20.5470748
347.708,0.9310748
347.75,-131.3719252
347.792,-87.9739252
347.833,42.3240748
347.875,100.8440748
347.917,93.5760748
347.958,-18.5549252
348,0.022157384
348.042,0.022157384
348.083,44.09815738
348.125,0.022157384
348.167,-44.21484262
348.208,0.022157384
348.25,0.022157384
348.292,39.75115738
348.333,0.022157384
348.375,-25.60084262
348.417,0.022157384
348.458,0.022157384
348.5,0.022157384
348.542,0.022157384
348.583,-19.79684262
348.625,-35.82184262
348.667,-31.23584262
348.708,0.022157384
348.75,-70.26684262
348.792,0.022157384
348.833,6.792157384
348.875,0.022157384
348.917,35.02015738
348.958,20.19515738
349,-1.120440474
349.042,-1.120440474
349.083,14.01955953
349.125,-1.120440474
349.167,-1.120440474
349.208,-1.120440474
349.25,-11.33844047
349.292,-1.120440474
349.333,1.347559526
349.375,-1.120440474
349.417,-1.120440474
349.458,-1.120440474
349.5,-12.77344047
349.542,-38.86944047
349.583,-1.120440474
349.625,10.69455953
349.667,-1.120440474
349.708,-1.120440474
349.75,-17.24644047
349.792,-44.37344047
349.833,-1.120440474
349.875,24.64055953
349.917,-1.120440474
349.958,-1.120440474
350,1.318295426
350.042,1.318295426
350.083,1.318295426
350.125,8.806295426
350.167,1.318295426
350.208,1.318295426
350.25,1.318295426
350.292,1.318295426
350.333,1.318295426
350.375,1.318295426
350.417,1.318295426
350.458,1.318295426
350.5,1.318295426
350.542,5.967295426
350.583,1.318295426
350.625,1.318295426
350.667,1.318295426
350.708,1.318295426
350.75,-7.047704574
350.792,1.318295426
350.833,25.52029543
350.875,1.318295426
350.917,1.318295426
350.958,1.318295426
351,-4.141605071
351.042,-18.67460507
351.083,-17.86360507
351.125,-1.898605071
351.167,-1.898605071
351.208,-2.249605071
351.25,-1.898605071
351.292,43.68539493
351.333,-1.898605071
351.375,-60.11260507
351.417,-1.898605071
351.458,49.46739493
351.5,-1.898605071
351.542,-27.65260507
351.583,-1.898605071
351.625,-1.898605071
351.667,-1.898605071
351.708,-1.898605071
351.75,-1.898605071
351.792,-1.898605071
351.833,-1.898605071
351.875,-1.898605071
351.917,28.14039493
351.958,-1.898605071
352,-0.602070028
352.042,-10.23207003
352.083,-16.26807003
352.125,-0.602070028
352.167,-0.602070028
352.208,-2.025070028
352.25,-0.602070028
352.292,-0.602070028
352.333,-0.602070028
352.375,-0.602070028
352.417,-0.602070028
352.458,31.89492997
352.5,-0.602070028
352.542,-0.602070028
352.583,-12.07507003
352.625,-14.80407003
352.667,-0.602070028
352.708,-0.602070028
352.75,-21.74107003
352.792,-35.51907003
352.833,-0.602070028
352.875,42.11392997
352.917,-0.602070028
352.958,-0.602070028
353,-0.431351333
353.042,-0.431351333
353.083,-0.431351333
353.125,34.23664867
353.167,4.158648667
353.208,-0.431351333
353.25,-45.83035133
353.292,-0.431351333
353.333,-0.431351333
353.375,-10.82735133
353.417,-31.68935133
353.458,0.336648667
353.5,-0.431351333
353.542,-15.45735133
353.583,11.41064867
353.625,-0.431351333
353.667,-0.431351333
353.708,-0.431351333
353.75,4.129648667
353.792,12.41064867
353.833,9.178648667
353.875,4.154648667
353.917,-0.431351333
353.958,-0.431351333
354,16.54251821
354.042,-1.06548179
354.083,-37.26248179
354.125,-1.06548179
354.167,-1.06548179
354.208,-2.54848179
354.25,-1.06548179
354.292,-1.06548179
354.333,-1.06548179
354.375,-28.83148179
354.417,-1.06548179
354.458,-1.06548179
354.5,-1.06548179
354.542,-1.06548179
354.583,-6.43348179
354.625,-1.06548179
354.667,-0.95148179
354.708,-7.18548179
354.75,-25.90248179
354.792,-1.06548179
354.833,-16.30948179
354.875,-1.06548179
354.917,19.22351821
354.958,4.56951821
355,0.630730791
355.042,0.630730791
355.083,33.77073079
355.125,0.630730791
355.167,0.630730791
355.208,17.35573079
355.25,0.630730791
355.292,0.630730791
355.333,15.75073079
355.375,18.05873079
355.417,0.630730791
355.458,-13.55526921
355.5,-49.96126921
355.542,0.630730791
355.583,22.54673079
355.625,0.630730791
355.667,0.630730791
355.708,0.630730791
355.75,21.44873079
355.792,0.630730791
355.833,-34.72226921
355.875,0.630730791
355.917,5.287730791
355.958,0.630730791
356,-17.35367137
356.042,-48.04567137
356.083,-2.040671365
356.125,-2.040671365
356.167,27.21132864
356.208,-2.040671365
356.25,-2.040671365
356.292,-4.770671365
356.333,-2.040671365
356.375,144.6363286
356.417,-2.040671365
356.458,-15.03667137
356.5,-44.37667137
356.542,-2.040671365
356.583,-2.040671365
356.625,-2.040671365
356.667,-2.040671365
356.708,-47.09867137
356.75,-24.12567137
356.792,-17.59067137
356.833,-68.93467137
356.875,-2.040671365
356.917,24.63132864
356.958,31.91232864
357,-1.234394626
357.042,-25.08439463
357.083,-1.234394626
357.125,9.635605374
357.167,38.34960537
357.208,-1.234394626
357.25,-10.90739463
357.292,-1.234394626
357.333,-1.234394626
357.375,-1.234394626
357.417,-1.234394626
357.458,-21.33339463
357.5,-1.234394626
357.542,20.77960537
357.583,-1.234394626
357.625,-1.234394626
357.667,-26.76239463
357.708,-28.54139463
357.75,-1.234394626
357.792,-1.234394626
357.833,-9.815394626
357.875,-1.234394626
357.917,-1.234394626
357.958,36.32860537
358,0.816565937
358.042,0.816565937
358.083,0.816565937
358.125,15.78056594
358.167,39.13256594
358.208,0.816565937
358.25,-40.73143406
358.292,0.816565937
358.333,0.816565937
358.375,0.816565937
358.417,0.816565937
358.458,0.166565937
358.5,0.816565937
358.542,0.816565937
358.583,-6.827434063
358.625,-30.85143406
358.667,0.816565937
358.708,0.816565937
358.75,-53.77143406
358.792,0.816565937
358.833,29.47956594
358.875,0.816565937
358.917,50.49056594
358.958,0.816565937
359,-5.839546947
359.042,1.682453053
359.083,31.50545305
359.125,0.020453053
359.167,-8.235546947
359.208,0.020453053
359.25,0.020453053
359.292,0.020453053
359.333,33.53145305
359.375,0.020453053
359.417,-11.97454695
359.458,0.020453053
359.5,0.020453053
359.542,-0.745546947
359.583,-29.16454695
359.625,-28.48654695
359.667,0.020453053
359.708,4.286453053
359.75,0.020453053
359.792,-23.89954695
359.833,3.531453053
359.875,12.01545305
359.917,0.020453053
359.958,0.020453053
360,-10.98187247
360.042,-0.270872472
360.083,-0.270872472
360.125,-0.270872472
360.167,-0.270872472
360.208,-0.270872472
360.25,-0.270872472
360.292,-0.270872472
360.333,-0.270872472
360.375,-0.270872472
360.417,-0.270872472
360.458,-0.270872472
360.5,38.28812753
360.542,-0.270872472
360.583,-0.270872472
360.625,-11.03687247
360.667,-27.92987247
360.708,-12.47987247
360.75,-38.93787247
360.792,-0.270872472
360.833,31.49712753
360.875,-0.270872472
360.917,-3.939872472
360.958,-0.270872472
361,34.85336115
361.042,-1.13663885
361.083,-1.13663885
361.125,-1.13663885
361.167,-29.37763885
361.208,-1.13663885
361.25,-1.13663885
361.292,-31.82863885
361.333,-1.13663885
361.375,-1.13663885
361.417,-1.46563885
361.458,-1.13663885
361.5,-1.13663885
361.542,12.05036115
361.583,-1.13663885
361.625,-1.13663885
361.667,-1.13663885
361.708,-4.63663885
361.75,-1.13663885
361.792,-23.22163885
361.833,-14.28463885
361.875,-1.13663885
361.917,27.29936115
361.958,34.40536115
362,0.829534793
362.042,0.829534793
362.083,0.829534793
362.125,-8.714465207
362.167,-13.21046521
362.208,-15.20746521
362.25,0.829534793
362.292,56.85453479
362.333,0.829534793
362.375,0.829534793
362.417,-9.761465207
362.458,-1.048465207
362.5,0.829534793
362.542,0.829534793
362.583,0.829534793
362.625,0.829534793
362.667,0.829534793
362.708,0.829534793
362.75,-34.92146521
362.792,-13.00046521
362.833,-2.060465207
362.875,0.829534793
362.917,0.829534793
362.958,0.829534793
363,74.54144434
363.042,-1.935555663
363.083,-1.935555663
363.125,-1.935555663
363.167,-1.935555663
363.208,14.11644434
363.25,-1.935555663
363.292,-11.71855566
363.333,-50.21055566
363.375,-1.935555663
363.417,90.51844434
363.458,-1.935555663
363.5,-1.935555663
363.542,-31.90155566
363.583,-17.03355566
363.625,-29.58455566
363.667,-17.59955566
363.708,6.516444337
363.75,43.91644434
363.792,28.40544434
363.833,-1.935555663
363.875,-1.164555663
363.917,-1.935555663
363.958,-41.28455566
366,-0.979105367
,94.145
,0
,14.552
,30.341
,139.278
,30.341
,30.341
,30.124
,29.423
,0
,0
,33.141
,32.175
,29.113
,66.256
,75.428
,27.307
,20.18
,0
,69.75
,64.351
,34.01
,85.676
,21.239
,0
,60.238
,73.594
,22.085
,0
,70.061
,27.518
,125.264
,32.175
,0
,11.508
,76.346
,28.506
,74.335
,76.346
,0
,0
,133.924
,0
,4.257
,0
,66.256
,24.489
,0
