$Lewiston qdt year 2018 YC 06/23/22 modified from old qdt,
",,,",
JDAY,qdt
334.792,5.369214000
334.833,-41.424952630
334.875,6.218684400
334.917,-1.154710033
334.958,-1.145937033
335.000,-3.680307967
335.042,5.706611633
335.083,6.730091133
335.125,-1.108779133
335.167,1.454825700
335.208,0.738478400
335.250,6.556169167
335.292,-1.115740933
335.333,0.691259867
335.375,2.780308800
335.417,1.444524500
335.458,2.288405200
335.500,3.616223700
335.542,0.852245667
335.583,-1.135700233
335.625,41.804227370
335.667,-1.251484100
335.708,-0.182104733
335.750,2.677579967
335.792,-38.754147400
335.833,6.222561500
335.875,-1.101336233
335.917,-3.671421767
335.958,1.435893000
336.000,1.443788700
336.042,1.461306400
336.083,1.544751700
336.125,0.076401967
336.167,1.663749300
336.208,2.602118200
336.250,1.613177000
336.292,2.236540500
336.333,0.093663767
336.375,1.530591600
336.417,2.946599300
336.458,-1.130117333
336.500,2.289325200
336.542,3.197877800
336.583,2.034574000
336.625,2.231163400
336.667,1.443356400
336.708,29.269435100
336.750,6.226731600
336.792,0.140775233
336.833,-4.405237333
336.875,-8.670024767
336.917,-21.627531600
336.958,4.568886567
337.000,-1.122674433
337.042,-1.144522033
337.083,1.454118200
337.125,1.475965800
337.167,1.461561100
337.208,-1.115740933
337.250,1.711306400
337.292,2.397042200
337.333,1.509599300
337.375,-1.151738533
337.417,32.561517970
337.458,-1.242273300
337.500,-32.334218170
337.542,-5.987088967
337.583,9.545356667
337.625,4.394459133
337.667,1.149687067
337.708,3.447490500
337.750,6.021800533
337.792,3.093472200
337.833,2.750953600
337.875,-15.621075730
337.917,7.294968967
337.958,1.628814100
338.000,-1.131815333
338.042,-1.106854733
338.083,4.362646633
338.125,1.445486700
338.167,1.677195000
338.208,-1.130372033
338.250,1.454372900
338.292,0.039259067
338.333,2.151528700
338.375,3.192041700
338.417,2.186342500
338.458,2.184523200
338.500,-1.269042033
338.542,2.500950700
338.583,-1.218922733
338.625,39.146036130
338.667,-3.514378467
338.708,-3.632902033
338.750,-30.898372200
338.792,-3.288628000
338.833,-1.245920867
338.875,6.903720700
338.917,-3.667412267
338.958,7.880585267
339.000,1.313637000
339.042,-3.775905367
339.083,-1.205819833
339.125,8.543693867
339.167,-1.227667433
339.208,-1.241789133
339.250,1.837484600
339.292,2.270484600
339.333,2.204191700
339.375,2.641229900
339.417,-1.249005633
339.458,2.565889300
339.500,1.299487000
339.542,33.903609900
339.583,0.815022733
339.625,-37.291675970
339.667,-3.824741267
339.708,4.699956667
339.750,1.047711633
339.792,7.668776633
339.833,32.794709200
339.875,-23.091603130
339.917,-13.394318170
339.958,2.578668633
340.000,-1.249005633
340.042,-2.010600933
340.083,1.320853500
340.125,1.307411000
340.167,1.339013000
340.208,-1.249033933
340.250,1.713891700
340.292,1.932262200
340.333,-0.116177633
340.375,1.413193700
340.417,3.224853900
340.458,-0.977099233
340.500,4.308419733
340.542,-1.255033533
340.583,36.591253630
340.625,-1.512541100
340.667,-4.086869600
340.708,-32.042682700
340.750,-2.604004733
340.792,3.193845400
340.833,-1.937501567
340.875,-20.375057730
340.917,15.131952700
340.958,7.869889633
341.000,-0.959828967
341.042,1.613850667
341.083,-0.897604533
341.125,5.137221333
341.167,2.276553400
341.208,-1.115740933
341.250,1.432270600
341.292,0.574249967
341.333,1.434563500
341.375,3.161789100
341.417,2.272374500
341.458,-1.141409033
341.500,1.861677300
341.542,1.395508900
341.583,39.395783630
341.625,-2.437245133
341.667,-3.962491100
341.708,-29.556053870
341.750,-3.480239533
341.792,0.510852567
341.833,3.206637000
341.875,-11.344613400
341.917,7.092276267
341.958,-1.768487700
342.000,1.437336300
342.042,-1.151738533
342.083,-1.108524433
342.125,6.096119800
342.167,4.065204533
342.208,-3.683194567
342.250,0.954133267
342.292,4.361424100
342.333,2.690402867
342.375,-0.466872233
342.417,4.295236233
342.458,-1.155502433
342.500,1.369840800
342.542,39.386303130
342.583,-0.888990133
342.625,3.768962200
342.667,-6.532406833
342.708,-30.784564270
342.750,-5.406000233
342.792,-0.955979433
342.833,0.432162167
342.875,5.898412533
342.917,-19.116790400
342.958,14.587871700
343.000,1.552666067
343.042,-0.783159333
343.083,-1.151936633
343.125,5.590231600
343.167,4.343713933
343.208,-1.137560233
343.250,-0.644929133
343.292,1.766780000
343.333,2.687524500
343.375,2.480222100
343.417,0.691920067
343.458,1.445336300
343.500,2.414780000
343.542,1.395820200
343.583,38.591327830
343.625,-4.400341433
343.667,-39.893506330
343.708,-3.295980133
343.750,3.142581700
343.792,7.762491467
343.833,-2.117387200
343.875,5.698696333
343.917,-1.094933167
343.958,2.365505933
344.000,4.744408467
344.042,1.720038100
344.083,1.425082400
344.125,2.151893800
344.167,2.244080800
344.208,1.915751700
344.250,1.707639100
344.292,-1.129890933
344.333,2.361915600
344.375,2.889936400
344.417,-1.191811333
344.458,2.359900400
344.500,3.146654800
344.542,-1.200818533
344.583,41.736363970
344.625,-6.337504467
344.667,-3.947605300
344.708,-27.019135930
344.750,-7.373866000
344.792,-2.882442833
344.833,6.697944133
344.875,-4.956450867
344.917,5.337848433
344.958,1.724079167
345.000,0.881644767
345.042,-0.786668533
345.083,6.943511033
345.125,1.455335100
345.167,-0.802902833
345.208,-0.625621833
345.250,1.980334700
345.292,-6.247082400
345.333,11.479173370
345.375,31.107272370
345.417,-29.589974330
345.458,-0.924703500
345.500,-22.601063830
345.542,19.343164300
345.583,-1.016263233
345.625,5.954019233
345.667,27.325211030
345.708,-24.353112630
345.750,5.165026567
345.792,30.167620200
345.833,-0.348888167
345.875,-1.093812267
345.917,-45.115633270
345.958,8.646675633
346.000,1.527528400
346.042,-1.991167233
346.083,-4.133374033
346.125,6.564998767
346.167,3.174493000
346.208,-6.165380300
346.250,0.252308800
346.292,4.007110533
346.333,-1.075045533
346.375,2.436518200
346.417,-1.144267333
346.458,3.021179400
346.500,3.373894200
346.542,-1.132720933
346.583,1.399555800
346.625,35.330382700
346.667,-4.210886700
346.708,-29.029432930
346.750,-8.444700833
346.792,-3.883898167
346.833,1.676366067
346.875,-6.395592767
346.917,19.694117170
346.958,7.373214200
347.000,-1.457229767
347.042,-1.314569467
347.083,4.049933667
347.125,2.419746267
347.167,2.196720367
347.208,-3.539018300
347.250,25.380073630
347.292,-0.052215467
347.333,-32.116332300
347.375,4.017359967
347.417,-3.324398667
347.458,8.767573867
347.500,-1.412688233
347.542,-0.754939633
347.583,36.448016700
347.625,-1.240792233
347.667,-4.153777000
347.708,-13.805072230
347.750,1.146603167
347.792,-1.800944667
347.833,3.435335833
347.875,34.732604930
347.917,-33.679511870
347.958,2.744482033
348.000,-1.253816633
348.042,-1.244449333
348.083,-1.246373733
348.125,3.898834733
348.167,2.146277500
348.208,-3.624321767
348.250,31.780412570
348.292,-3.969084133
348.333,-10.252650130
348.375,3.625625067
348.417,2.235584833
348.458,-2.412353400
348.500,-14.738152070
348.542,-9.780203933
348.583,-0.208081300
348.625,-12.159751300
348.667,-4.869431667
348.708,-28.608678470
348.750,1.766354033
348.792,45.801752900
348.833,35.478471000
348.875,10.778861170
348.917,-36.361820670
348.958,6.693848667
349.000,-0.580269367
349.042,-0.722229433
349.083,5.294510533
349.125,1.598804400
349.167,-0.908572233
349.208,-0.944569833
349.250,2.000805400
349.292,-0.937126933
349.333,3.187361100
349.375,-3.524620867
349.417,18.688070700
349.458,18.825996230
349.500,1.073821333
349.542,-8.936149700
349.583,1.657026900
349.625,7.750335830
349.667,-2.679722467
349.708,-36.356166270
349.750,-7.204583833
349.792,1.016381667
349.833,7.942590700
349.875,33.343206030
349.917,-38.797552330
349.958,8.079889367
350.000,1.927520600
350.042,-1.113816533
350.083,-1.108298033
350.125,1.482022000
350.167,5.172874633
350.208,-1.117410633
350.250,4.026128133
350.292,-3.657526467
350.333,5.554607633
350.375,6.140205333
350.417,-1.081667733
350.458,-0.052318633
350.500,1.448599700
350.542,8.671445400
350.583,3.893447467
350.625,4.839412767
350.667,-3.286619400
350.708,1.236327900
350.750,1.338625133
350.792,1.418820067
350.833,5.995764533
350.875,9.478605567
350.917,-17.213736500
350.958,-2.014293467
351.000,13.630068630
351.042,1.329759167
351.083,1.446901700
351.125,4.023949033
351.167,1.269824900
351.208,-1.813298033
351.250,1.461561100
351.292,2.628420200
351.333,1.902296500
351.375,0.169496667
351.417,1.865683100
351.458,2.132118700
351.500,1.562580400
351.542,33.930513400
351.583,-1.933425933
351.625,1.359281067
351.667,-10.165999100
351.708,-25.021084400
351.750,-4.111029367
351.792,-0.641663433
351.833,0.730189567
351.875,6.025394633
351.917,-5.915812567
351.958,2.458493267
352.000,-3.061351400
352.042,-0.811748833
352.083,7.053932267
352.125,2.309335467
352.167,1.685195067
352.208,-1.028230067
352.250,2.329710667
352.292,-11.536245700
352.333,12.079134070
352.375,4.800047967
352.417,1.186391867
352.458,6.181872833
352.500,32.917451000
352.542,6.165668167
352.583,-12.767550730
352.625,6.077691500
352.667,-12.925828100
352.708,-53.621500000
352.750,5.756654400
352.792,47.816875430
352.833,2.620780567
352.875,5.886593200
352.917,-6.342382267
352.958,9.863358200
353.000,1.813641400
353.042,1.579911700
353.083,2.458651300
353.125,-0.862896033
353.167,2.353883300
353.208,0.043478367
353.250,-14.106907930
353.292,13.004896370
353.333,0.741261167
353.375,22.546547300
353.417,0.578724867
353.458,4.224179933
353.500,-4.033204633
353.542,0.026641267
353.583,2.897111867
353.625,-6.349268733
353.667,-26.610673230
353.708,3.966088100
353.750,2.257590000
353.792,0.932943200
353.833,9.024494400
353.875,-3.711233367
353.917,11.941094300
353.958,-1.012247833
354.000,-3.552816467
354.042,5.856989733
354.083,-1.011766733
354.125,4.626463333
354.167,-0.863829933
354.208,3.024433700
354.250,2.031687600
354.292,-0.883158833
354.333,2.637029200
354.375,2.481124800
354.417,-0.895610833
354.458,2.682731600
354.500,-0.901525533
354.542,38.780931930
354.583,-2.781790467
354.625,9.037736267
354.667,-4.775939033
354.708,-30.093512170
354.750,-6.147146167
354.792,-0.743413133
354.833,5.397431167
354.875,31.353072400
354.917,-28.420317500
354.958,6.097867667
355.000,1.541791600
355.042,-3.583040867
355.083,2.045515100
355.125,1.534094000
355.167,1.758092400
355.208,-1.011738433
355.250,1.678130600
355.292,3.053721100
355.333,2.105320800
355.375,-1.031180533
355.417,2.777498300
355.458,1.916572300
355.500,1.551158900
355.542,18.483025900
355.583,15.691612470
355.625,-3.067226567
355.667,-3.631154700
355.708,-26.741541230
355.750,-3.085259167
355.792,-12.407294530
355.833,2.695210567
355.875,6.770596533
355.917,6.789650633
355.958,0.995608867
356.000,0.992212867
356.042,1.787945000
356.083,4.539942400
356.125,1.781942400
356.167,-0.997362033
356.208,1.536725900
356.250,19.839636170
356.292,-0.791233633
356.333,-22.088169200
356.375,1.560915133
356.417,5.880130600
356.458,-3.591332767
356.500,-1.351014733
356.542,3.773394433
356.583,41.955454770
356.625,-3.503828933
356.667,-7.501165167
356.708,-27.805953170
356.750,-0.330035033
356.792,-4.085289000
356.833,-9.550527633
356.875,8.879967833
356.917,7.466302267
356.958,1.557866000
357.000,-0.999626033
357.042,-0.968071533
357.083,4.757901800
357.125,4.213968133
357.167,-0.994107533
357.208,1.549942000
357.250,-0.983693133
357.292,4.121697233
357.333,22.291558430
357.375,2.076008100
357.417,0.319349767
357.458,-4.485950667
357.500,-1.515674400
357.542,2.801854067
357.583,-3.956143100
357.625,-24.956290800
357.667,-3.487961167
357.708,7.851063967
357.750,-31.609194000
357.792,11.871983600
357.833,33.077346700
357.875,6.410512100
357.917,1.595052200
357.958,3.125792000
358.000,1.610347100
358.042,-1.003842733
358.083,1.572723500
358.125,2.312506600
358.167,1.774141100
358.208,-0.997107333
358.250,6.726927467
358.292,1.715994700
358.333,6.822372533
358.375,5.442106733
358.417,1.659026800
358.458,6.690986467
358.500,-0.842803033
358.542,41.537971170
358.583,-1.113997533
358.625,-3.471922333
358.667,-0.133932867
358.708,-31.853801230
358.750,2.246764867
358.792,-1.892689900
358.833,-29.713851600
358.875,32.562698270
358.917,5.120270000
358.958,1.819754200
359.000,-3.595521167
359.042,9.787205833
359.083,1.585147200
359.125,3.216311100
359.167,-1.004323833
359.208,1.839761300
359.250,2.840873900
359.292,2.439168400
359.333,2.272092800
359.375,0.415911567
359.417,2.188576400
359.458,1.643773100
359.500,2.071476200
359.542,-0.847670633
359.583,4.112152333
359.625,28.397698600
359.667,2.812404967
359.708,-1.905596733
359.750,1.444609467
359.792,0.673185400
359.833,1.490847767
359.875,-43.998858670
359.917,5.953831967
359.958,1.198123667
360.000,-1.366698067
360.042,1.802123300
360.083,1.581383300
360.125,1.814241600
360.167,1.609456900
360.208,-0.348251033
360.250,1.766723500
360.292,0.582672967
360.333,2.820150400
360.375,3.041090567
360.417,-0.593605933
360.458,2.121495500
360.500,2.682092200
360.542,2.204571100
360.583,-0.973929633
360.625,17.281351730
360.667,-5.085071667
360.708,-9.979659270
360.750,2.975531433
360.792,32.834866900
360.833,5.019772867
360.875,-39.822981800
360.917,5.672935467
360.958,-3.553297567
361.000,0.334549167
361.042,-0.863807067
361.083,3.468828867
361.125,2.354345067
361.167,-1.024777467
361.208,2.846491267
361.250,2.334868367
361.292,6.824438433
361.333,-3.371922867
361.375,2.762686500
361.417,3.016308500
361.458,-3.556750167
361.500,4.113829833
361.542,1.572751800
361.583,4.075681433
361.625,36.072918100
361.667,-4.144735833
361.708,-36.115850430
361.750,1.766424133
361.792,6.845146967
361.833,0.514905667
361.875,4.006998167
361.917,1.329124367
361.958,-1.064029567
362.000,5.868262300
362.042,1.737089900
362.083,-0.357511433
362.125,-0.961364433
362.167,2.121863600
362.208,0.697735367
362.250,-6.732192733
362.292,2.805473567
362.333,-3.212398433
362.375,6.823179867
362.417,10.876988030
362.458,3.855680767
362.500,3.127265067
362.542,1.224285567
362.583,4.844288500
362.625,1.792914100
362.667,33.813524570
362.708,-1.891965733
362.750,3.196919600
362.792,-3.187096433
362.833,1.366157967
362.875,-36.982885970
362.917,3.867018267
362.958,-0.968580933
363.000,-0.990173833
363.042,-0.963288833
363.083,4.166581033
363.125,-0.968807333
363.167,1.610873500
363.208,-0.920248433
363.250,2.647182900
363.292,1.697995900
363.333,3.053147100
363.375,-0.801966133
363.417,2.754980500
363.458,3.029536400
363.500,0.626738467
363.542,1.582503600
363.583,22.899068770
363.625,9.071841100
363.667,-2.252825233
363.708,-28.988709230
363.750,-9.985300530
363.792,12.488204970
363.833,33.796458830
363.875,6.676433833
363.917,-39.877416470
363.958,6.437330200
364.000,4.150251933
364.042,-6.151966100
364.083,2.033904000
364.125,2.687220800
364.167,-0.975061633
364.208,1.579685300
364.250,1.579911700
364.292,1.880571100
364.333,-1.010691333
364.375,5.229553133
364.417,-3.499769567
364.458,7.028511733
364.500,-0.970719033
364.542,2.851023067
364.583,-5.966539600
364.625,4.747132067
364.667,-0.054771133
364.708,1.823176200
364.750,25.193992100
364.792,14.602062530
364.833,2.948870567
364.875,-24.862937900
364.917,-13.289453270
364.958,-0.405888700
365.000,-1.384627833
365.042,-3.857060833
365.083,1.587609300
365.125,2.246051800
365.167,1.594797500
365.208,1.600797100
365.250,-0.954176233
365.292,1.587128200
365.333,-0.934653133
365.375,2.420504500
365.417,-0.804116933
365.458,5.650200533
365.500,-0.884913433
365.542,1.651499000
365.583,37.970419930
365.625,0.955337567
365.667,-3.668312600
365.708,-29.204511270
365.750,-5.120972667
365.792,4.275612067
365.833,30.160637370
365.875,-18.202266370
365.917,-18.693812100
365.958,4.165626367
366.000,10.070000000
