$Lewiston qdt year 2017 YC 06/22/22,
340.250,-4.118947867
340.292,6.394686367
340.333,4.251290500
340.375,-1.960222133
340.417,2.880790000
340.458,2.458872000
340.500,9.660583700
340.542,-3.034669067
340.583,-0.667832933
340.625,3.777057633
340.667,24.721925770
340.708,3.765968367
340.750,11.099925230
340.792,-1.715418433
340.833,-0.671018400
340.875,-15.335548370
340.917,4.843744467
340.958,1.386994367
341.000,-6.767297333
341.042,7.813167833
341.083,6.056149633
341.125,-2.530258333
341.167,4.385194933
341.208,2.906852300
341.250,2.038756000
341.292,1.533505500
341.333,6.998953567
341.375,5.922175267
341.417,3.926727733
341.458,4.486465133
341.500,7.163842167
341.542,-0.924840033
341.583,3.997799200
341.625,3.581539533
341.667,5.028806133
341.708,1.236953033
341.750,-10.554047400
341.792,24.056434700
341.833,1.927833333
341.875,13.382420270
341.917,3.520140067
341.958,11.772600500
342.000,-20.182415330
342.042,-2.559137400
342.083,-4.160851967
342.125,-1.691205633
342.167,-6.285649167
342.208,0.275734167
342.250,-5.892831967
342.292,-0.118511133
342.333,-4.831367167
342.375,-1.665122633
342.417,-1.664757133
342.458,-4.676894167
342.500,-2.109589633
342.542,-1.158715533
342.583,-4.944349767
342.625,-2.809235033
342.667,19.744713530
342.708,-7.677952430
342.750,-0.839096300
342.792,-14.556178570
342.833,-12.344123300
342.875,-1.539948533
342.917,12.139495500
342.958,-2.000338433
343.000,-1.564782667
343.042,-3.550332367
343.083,-0.625869433
343.125,-1.450528733
343.167,-4.701065367
343.208,-2.356126733
343.250,11.150931000
343.292,6.774408133
343.333,-15.652411670
343.375,-11.545886470
343.417,2.086414833
343.458,5.155368967
343.500,-2.784821733
343.542,-4.696283467
343.583,-2.430689533
343.625,-4.676923167
343.667,14.988237470
343.708,-45.175790700
343.750,12.886886000
343.792,-6.745387600
343.833,11.355871700
343.875,25.479558000
343.917,2.281037300
343.958,18.896063130
344.000,-17.887895000
344.042,4.284541533
344.083,-6.531544700
344.125,3.903523967
344.167,-0.796709700
344.208,5.697053833
344.250,2.337478500
344.292,0.653911267
344.333,2.845932100
344.375,6.516298033
344.417,2.396695000
344.458,-1.025341033
344.500,2.131326100
344.542,2.480806800
344.583,1.800204200
344.625,2.025642400
344.667,28.779043600
344.708,16.211457400
344.750,-8.143208567
344.792,1.815374033
344.833,-1.075942000
344.875,1.520078833
344.917,-37.515241600
344.958,-1.040330000
345.000,7.816856500
345.042,-0.073888033
345.083,1.543000567
345.125,13.810443030
345.167,-1.183550733
345.208,-2.018162367
345.250,0.679941467
345.292,1.319197000
345.333,-2.050248333
345.375,2.155344600
345.417,1.968828900
345.458,3.504310400
345.500,-0.960094333
345.542,5.506318733
345.583,2.730460800
345.625,1.410411800
345.667,-0.933041200
345.708,26.018588100
345.750,15.528727600
345.792,9.335082770
345.833,-42.986685400
345.875,3.180608000
345.917,-0.914877000
345.958,5.937044167
346.000,4.486547100
346.042,-5.697616000
346.083,7.606206933
346.125,5.462667767
346.167,1.358545900
346.208,0.589563500
346.250,2.365970600
346.292,4.940245533
346.333,-0.322698333
346.375,2.756777500
346.417,2.143415600
346.458,1.065847400
346.500,-0.560377633
346.542,5.225362933
346.583,6.851349333
346.625,-4.122537967
346.667,0.410824100
346.708,25.056328870
346.750,17.981265070
346.792,-4.476899633
346.833,-0.751002533
346.875,-35.400436500
346.917,2.695161300
346.958,-0.872181033
347.000,6.834349000
347.042,-7.646123830
347.083,12.521273830
347.125,3.692460400
347.167,1.590574200
347.208,-1.407964533
347.250,5.123332233
347.292,1.860160000
347.333,6.313578033
347.375,2.002100900
347.417,0.230299800
347.458,7.841108867
347.500,1.482318600
347.542,2.828837500
347.583,4.570658000
347.625,1.811885600
347.667,0.045035600
347.708,26.868432500
347.750,17.626956700
347.792,-4.255556933
347.833,1.948248800
347.875,-32.069216470
347.917,-11.961928770
347.958,5.914475030
348.000,-2.780070633
348.042,7.023028600
348.083,1.392236400
348.125,3.452713500
348.167,4.398157600
348.208,1.383598700
348.250,3.079368000
348.292,2.748274100
348.333,2.059129900
348.375,2.173158000
348.417,2.485463400
348.458,3.233819900
348.500,-0.784679633
348.542,4.619214533
348.583,1.496468600
348.625,19.469890930
348.667,1.846398600
348.708,14.030813170
348.750,7.424299533
348.792,-3.915385500
348.833,-43.457547100
348.875,3.079568500
348.917,6.448896300
348.958,-10.612292570
349.000,7.893670700
349.042,10.595304230
349.083,3.160455200
349.125,-0.229293800
349.167,-1.333724133
349.208,1.567082500
349.250,2.926919100
349.292,1.731739600
349.333,2.075037900
349.375,2.729130500
349.417,3.046932400
349.458,0.064440167
349.500,4.804601233
349.542,1.652497300
349.583,1.957035600
349.625,2.292363900
349.667,1.002959600
349.708,16.824357470
349.750,12.679255900
349.792,15.027709970
349.833,-4.496084200
349.875,-38.998383700
349.917,-0.995151033
349.958,-0.947403300
350.000,6.477885570
350.042,-12.400226630
350.083,6.750615533
350.125,6.487909233
350.167,0.867299667
350.208,5.608527700
350.250,0.598196167
350.292,1.409347000
350.333,6.760196233
350.375,0.773882667
350.417,-1.031926733
350.458,4.802076733
350.500,2.727226700
350.542,1.361214700
350.583,2.062535100
350.625,2.449770600
350.667,-1.187335633
350.708,22.813968930
350.750,15.566676700
350.792,9.618959430
350.833,-42.988846200
350.875,0.113692800
350.917,-4.627601033
350.958,6.689019567
351.000,4.915485300
351.042,2.983530400
351.083,-2.993863000
351.125,5.648172200
351.167,2.705466900
351.208,-0.700625733
351.250,4.697908933
351.292,3.389533500
351.333,-1.627303633
351.375,3.005069233
351.417,0.401469000
351.458,4.825356800
351.500,3.629186967
351.542,-0.194447900
351.583,5.210920833
351.625,-1.115136933
351.667,0.520349500
351.708,22.120593470
351.750,16.018661030
351.792,6.619875733
351.833,-3.740767800
351.875,-45.149855100
351.917,6.633779600
351.958,-6.842733830
352.000,7.631486670
352.042,-7.223108230
352.083,5.585280133
352.125,7.840082033
352.167,2.534549933
352.208,1.762989600
352.250,4.365133133
352.292,0.395478500
352.333,0.857175700
352.375,-0.823530433
352.417,4.028749233
352.458,5.293063900
352.500,4.853620200
352.542,-0.758831633
352.583,5.695589333
352.625,-1.853785933
352.667,1.250563200
352.708,19.844436170
352.750,26.917420730
352.792,-7.596586000
352.833,-0.018948167
352.875,-36.930596700
352.917,5.843318400
352.958,-5.043738533
353.000,2.663537967
353.042,6.990952630
353.083,-3.779342267
353.125,4.578723400
353.167,5.731130500
353.208,4.088518433
353.250,1.401901700
353.292,6.179432933
353.333,-1.308202733
353.375,13.959307800
353.417,-3.740079667
353.458,-4.625063267
353.500,1.138888767
353.542,-3.351500333
353.583,-1.561716633
353.625,-5.411965167
353.667,-2.537632333
353.708,15.924037270
353.750,8.366327133
353.792,1.599719767
353.833,-32.828085100
353.875,-2.234462133
353.917,4.048237900
353.958,-6.754115233
354.000,10.056342200
354.042,7.646920533
354.083,-1.532447633
354.125,2.758394700
354.167,1.219159600
354.208,1.185384800
354.250,2.367442000
354.292,3.679648600
354.333,0.471602100
354.375,2.546970600
354.417,2.254563900
354.458,2.358753700
354.500,3.148980100
354.542,-0.387118233
354.583,5.116918433
354.625,-1.731274533
354.667,-0.398568800
354.708,27.034963400
354.750,18.138776600
354.792,-5.607041767
354.833,-4.801162500
354.875,8.242436370
354.917,-45.489300630
354.958,1.685856300
355.000,11.707903800
355.042,-13.733383770
355.083,7.680114200
355.125,9.677790000
355.167,4.716794400
355.208,0.250893800
355.250,1.209413700
355.292,-0.126019100
355.333,1.177632000
355.375,-1.254753533
355.417,3.437261300
355.458,5.987460833
355.500,-1.004286133
355.542,3.055563900
355.583,4.403801433
355.625,-1.197927133
355.667,0.841782400
355.708,28.307225930
355.750,9.810165067
355.792,3.705121267
355.833,-2.786455233
355.875,-29.066919470
355.917,-8.926045267
355.958,3.168153670
356.000,-6.295078300
356.042,7.160048067
356.083,9.745349133
356.125,-2.372095333
356.167,0.156601300
356.208,2.104551600
356.250,1.701627367
356.292,3.962062000
356.333,3.992165133
356.375,6.589503567
356.417,2.919325433
356.458,-3.250965333
356.500,7.889430167
356.542,1.223676067
356.583,0.901857167
356.625,2.647865900
356.667,0.820359700
356.708,27.110951100
356.750,8.945415433
356.792,-0.126287400
356.833,9.930669070
356.875,-40.225682630
356.917,3.541435570
356.958,-0.186253300
357.000,-8.293040830
357.042,-1.417229033
357.083,8.147084933
357.125,5.192425300
357.167,2.420263600
357.208,3.353198500
357.250,2.046784100
357.292,2.010420200
357.333,-0.617361733
357.375,7.385051533
357.417,0.042045367
357.458,3.075563500
357.500,1.979029400
357.542,1.790960300
357.583,2.011035100
357.625,7.997548767
357.667,-1.235995567
357.708,23.352803870
357.750,20.671135030
357.792,-9.106306700
357.833,-13.685314770
357.875,-26.431510270
357.917,1.258695970
357.958,3.079264000
358.000,-2.590151433
358.042,9.600780900
358.083,4.905482500
358.125,1.824359200
358.167,2.097112800
358.208,-0.203623800
358.250,0.961639200
358.292,1.925819100
358.333,2.782670900
358.375,2.487575700
358.417,3.128623000
358.458,2.609684200
358.500,2.331506900
358.542,-1.177070033
358.583,2.893015900
358.625,2.849904100
358.667,0.105904100
358.708,28.068252600
358.750,15.359042700
358.792,5.616969330
358.833,-44.422991600
358.875,0.809919967
358.917,-4.505679000
358.958,3.904293867
359.000,5.664933700
359.042,-0.901831400
359.083,4.697015900
359.125,6.518072900
359.167,0.886842300
359.208,1.104241900
359.250,1.801873800
359.292,1.109421800
359.333,2.785800600
359.375,0.568156400
359.417,2.830751700
359.458,2.146715900
359.500,2.398121800
359.542,2.204873300
359.583,2.189478500
359.625,1.476319000
359.667,0.759415200
359.708,24.296701870
359.750,12.592909100
359.792,8.217910730
359.833,-38.847245170
359.875,-4.524552233
359.917,-1.249358633
359.958,2.755968567
360.000,3.194586400
360.042,8.139092733
360.083,-0.513633200
360.125,-0.599401133
360.167,2.762640700
360.208,1.884488300
360.250,3.943764000
360.292,2.699352600
360.333,-0.414494600
360.375,1.107443900
360.417,3.191233500
360.458,-1.529505533
360.500,0.487667300
360.542,5.854610133
360.583,4.013460300
360.625,-0.307301233
360.667,3.967721933
360.708,19.154840770
360.750,22.981286830
360.792,3.810435630
360.833,-44.765433900
360.875,-4.081725433
360.917,0.676477567
360.958,6.449254767
361.000,-7.753218000
361.042,3.487453900
361.083,6.124753633
361.125,-1.046141533
361.167,8.231271300
361.208,2.605980000
361.250,2.435420900
361.292,2.775639800
361.333,2.422075400
361.375,0.587046667
361.417,1.757828000
361.458,1.581641800
361.500,3.089828400
361.542,2.526225000
361.583,2.212423300
361.625,2.661423300
361.667,0.653896500
361.708,22.069781670
361.750,15.589327800
361.792,1.337324667
361.833,-1.948337367
361.875,-0.825794200
361.917,-40.481496400
361.958,5.037398100
362.000,-10.065843830
362.042,6.416795370
362.083,-4.665822030
362.125,4.938300933
362.167,5.505993233
362.208,8.239178367
362.250,2.805489500
362.292,1.275034700
362.333,2.280457700
362.375,0.491272667
362.417,1.478667900
362.458,1.555828000
362.500,2.304423300
362.542,2.948204800
362.583,2.957631700
362.625,2.755866200
362.667,1.094489800
362.708,25.731498900
362.750,11.110835100
362.792,3.528648133
362.833,-1.773152967
362.875,1.458954600
362.917,-42.753365800
362.958,-2.145573233
363.000,8.994412300
363.042,-12.378937870
363.083,6.828594200
363.125,6.666747000
363.167,6.836792733
363.208,1.333412700
363.250,4.456210500
363.292,-4.275822033
363.333,2.597415900
363.375,1.136329600
363.417,1.706481200
363.458,2.651696500
363.500,2.862112300
363.542,1.307058500
363.583,4.521634433
363.625,-1.439178133
363.667,26.764892200
363.708,14.607237130
363.750,1.849703833
363.792,-33.690390600
363.833,2.970209700
363.875,4.461310400
363.917,-16.731747000
363.958,2.072651367
364.000,-11.186458830
364.042,-3.342231533
364.083,9.776198630
364.125,22.555335000
364.167,6.308855100
364.208,10.937336630
364.250,-4.648762967
364.292,5.038442533
364.333,4.371556300
364.375,-2.640087933
364.417,27.245156900
364.458,15.352433730
364.500,-2.253417133
364.542,9.036250100
364.583,-6.720765533
364.625,-7.007404200
364.667,2.764868900
364.708,-20.877336300
364.750,-1.456830500
364.792,-7.478597467
364.833,-29.722941000
364.875,54.715312130
364.917,4.429195233
364.958,-5.516882300
365.000,-0.341767233
365.042,-0.645501300
365.083,1.443609833
365.125,6.757143233
365.167,11.779084600
365.208,2.053031567
365.250,-34.343434330
365.292,44.037208270
365.333,8.416378770
365.375,1.629718033
365.417,9.045838330
365.458,-1.651563000
365.500,1.844492433
365.542,4.780095233
365.583,0.244895200
365.625,4.531172233
365.667,-0.414300767
365.708,-22.347902730
365.750,-9.494726470
365.792,-1.495756600
365.833,43.836510800
365.875,18.333783830
365.917,8.307219100
365.958,16.504743970
366.000,0.025000000
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
