$Trinity Lake updated withdrawals year 2017 YC 08/31/22,,
",,,",,
Jday,Power generation and Jet (cms),Auxiallary (cms)
219.417,64.2830538,0.0283
219.458,64.2473675,0.0283
219.5,64.2358777,0.0283
219.542,65.7238917,0.0283
219.583,91.1558565,0.0283
219.625,92.503644,0.0283
219.667,92.5411698,0.0283
219.708,92.5860819,0.0283
219.75,92.4532134,0.0283
219.792,92.4848245,0.0283
219.833,92.5604138,0.0283
219.875,89.0907489,0.0283
219.917,12.0227173,0.0283
219.958,0.0283,0.0283
220,0.0283,0.0283
220.042,0.0283,0.0283
220.083,0.0283,0.0283
220.125,0.0283,0.0283
220.167,0.0283,0.0283
220.208,1.9905937,0.0283
220.25,57.6327802,0.0283
220.292,61.7352331,0.0283
220.333,61.7749946,0.0283
220.375,61.6643699,0.0283
220.417,78.991526,0.0283
220.458,79.5909483,0.0283
220.5,79.6050134,0.0283
220.542,79.4581364,0.0283
220.583,79.601108,0.0283
220.625,80.2591113,0.0283
220.667,91.2576233,0.0283
220.708,94.1288281,0.0283
220.75,95.4395709,0.0283
220.792,95.3246729,0.0283
220.833,93.5487347,0.0283
220.875,92.2082486,0.0283
220.917,89.7061041,0.0283
220.958,20.4217894,0.0283
221,15.9987258,0.0283
221.042,15.3689942,0.0283
221.083,15.3642115,0.0283
221.125,15.35841,0.0283
221.167,15.4181513,0.0283
221.208,15.5142015,0.0283
221.25,15.3941529,0.0283
221.292,18.9804138,0.0283
221.333,76.8984014,0.0283
221.375,80.1441567,0.0283
221.417,84.8324479,0.0283
221.458,85.3782983,0.0283
221.5,85.1527756,0.0283
221.542,85.3661293,0.0283
221.583,85.2363172,0.0283
221.625,85.6801178,0.0283
221.667,91.91557,0.0283
221.708,92.5100964,0.0283
221.75,92.2470762,0.0283
221.792,92.2561322,0.0283
221.833,92.5867045,0.0283
221.875,89.5215881,0.0283
221.917,19.1888716,0.0283
221.958,1.9019864,0.0283
222,0.0283,0.0283
222.042,0.0283,0.0283
222.083,0.0283,0.0283
222.125,0.0283,0.0283
222.167,0.0283,0.0283
222.208,0.0283,0.0283
222.25,0.0283,0.0283
222.292,0.0283,0.0283
222.333,0.0283,0.0283
222.375,0.0768345,0.0283
222.417,8.1484756,0.0283
222.458,87.5047603,0.0283
222.5,91.0279122,0.0283
222.542,91.0030648,0.0283
222.583,91.0809464,0.0283
222.625,91.2350399,0.0283
222.667,91.2955453,0.0283
222.708,91.1838735,0.0283
222.75,91.1739402,0.0283
222.792,91.1524322,0.0283
222.833,91.1973726,0.0283
222.875,89.7972018,0.0283
222.917,10.7890071,0.0283
222.958,18.4600617,0.0283
223,27.6462134,0.0283
223.042,27.9697673,0.0283
223.083,27.9694277,0.0283
223.125,28.5412009,0.0283
223.167,44.7044912,0.0283
223.208,45.3061775,0.0283
223.25,45.4028503,0.0283
223.292,45.3019891,0.0283
223.333,45.4616577,0.0283
223.375,45.4465738,0.0283
223.417,41.2691259,0.0283
223.458,41.0928735,0.0283
223.5,41.0330756,0.0283
223.542,44.5024009,0.0283
223.583,89.4193685,0.0283
223.625,92.4001792,0.0283
223.667,92.1346969,0.0283
223.708,91.8819779,0.0283
223.75,92.4634014,0.0283
223.792,92.378275,0.0283
223.833,92.0019982,0.0283
223.875,90.8525654,0.0283
223.917,52.7474927,0.0283
223.958,41.1188812,0.0283
224,16.0125079,0.0283
224.042,15.1763561,0.0283
224.083,15.2392953,0.0283
224.125,15.2251736,0.0283
224.167,15.1807992,0.0283
224.208,19.422856,0.0283
224.25,62.1524317,0.0283
224.292,64.3777739,0.0283
224.333,68.3122663,0.0283
224.375,73.3454213,0.0283
224.417,77.0565135,0.0283
224.458,75.677313,0.0283
224.5,71.1429738,0.0283
224.542,66.5322246,0.0283
224.583,64.4779842,0.0283
224.625,65.7847084,0.0283
224.667,90.787532,0.0283
224.708,92.1849294,0.0283
224.75,92.5350287,0.0283
224.792,92.2258795,0.0283
224.833,92.5759788,0.0283
224.875,90.8109361,0.0283
224.917,12.7489236,0.0283
224.958,6.0281264,0.0283
225,15.1607345,0.0283
225.042,15.2835848,0.0283
225.083,15.2854243,0.0283
225.125,15.2772173,0.0283
225.167,15.2583695,0.0283
225.208,15.1937606,0.0283
225.25,15.1845631,0.0283
225.292,15.1778843,0.0283
225.333,15.1457355,0.0283
225.375,19.2035027,0.0283
225.417,88.9021294,0.0283
225.458,92.2819135,0.0283
225.5,92.3077514,0.0283
225.542,92.5840443,0.0283
225.583,92.3097324,0.0283
225.625,92.096124,0.0283
225.667,92.433177,0.0283
225.708,92.8589505,0.0283
225.75,92.466005,0.0283
225.792,92.4214325,0.0283
225.833,92.3514466,0.0283
225.875,91.6304192,0.0283
225.917,36.8644856,0.0283
225.958,22.1463348,0.0283
226,22.3895167,0.0283
226.042,22.48718,0.0283
226.083,22.5013017,0.0283
226.125,23.4616339,0.0283
226.167,44.6663711,0.0283
226.208,45.6555693,0.0283
226.25,45.6462869,0.0283
226.292,46.2573405,0.0283
226.333,61.3354956,0.0283
226.375,62.1276126,0.0283
226.417,62.1158398,0.0283
226.458,62.1639781,0.0283
226.5,62.1876935,0.0283
226.542,62.2071639,0.0283
226.583,62.2013058,0.0283
226.625,62.1827693,0.0283
226.667,62.1628178,0.0283
226.708,62.0236101,0.0283
226.75,62.3156944,0.0283
226.792,62.1237921,0.0283
226.833,62.0987749,0.0283
226.875,61.8995146,0.0283
226.917,62.2637356,0.0283
226.958,61.2948851,0.0283
227,43.6192711,0.0283
227.042,42.9906715,0.0283
227.083,42.8124381,0.0283
227.125,42.9988502,0.0283
227.167,43.2096569,0.0283
227.208,42.9699559,0.0283
227.25,42.941288,0.0283
227.292,43.7441307,0.0283
227.333,61.2322572,0.0283
227.375,62.1949666,0.0283
227.417,62.2041924,0.0283
227.458,62.2330018,0.0283
227.5,62.2103052,0.0283
227.542,62.2343036,0.0283
227.583,62.2231534,0.0283
227.625,62.2320679,0.0283
227.667,62.1923913,0.0283
227.708,62.176798,0.0283
227.75,62.154441,0.0283
227.792,62.1727228,0.0283
227.833,62.1218394,0.0283
227.875,62.1045198,0.0283
227.917,62.0976995,0.0283
227.958,61.6476729,0.0283
228,52.0067119,0.0283
228.042,51.5729295,0.0283
228.083,51.5329982,0.0283
228.125,51.3815083,0.0283
228.167,51.6329821,0.0283
228.208,51.4256563,0.0283
228.25,51.668159,0.0283
228.292,50.5493468,0.0283
228.333,50.0782367,0.0283
228.375,50.6047582,0.0283
228.417,58.2617477,0.0283
228.458,58.7026051,0.0283
228.5,58.7243112,0.0283
228.542,58.7155099,0.0283
228.583,58.7354331,0.0283
228.625,58.7247357,0.0283
228.667,58.7316409,0.0283
228.708,58.7522716,0.0283
228.75,58.6878042,0.0283
228.792,58.6384773,0.0283
228.833,58.641279,0.0283
228.875,58.6029042,0.0283
228.917,58.5666802,0.0283
228.958,58.6150732,0.0283
229,58.6323645,0.0283
229.042,58.6819178,0.0283
229.083,58.7656009,0.0283
229.125,58.7907596,0.0283
229.167,58.8115035,0.0283
229.208,58.8443598,0.0283
229.25,58.6967753,0.0283
229.292,60.0856827,0.0283
229.333,3.3464184,34.1901073
229.375,0.0283,68.5690888
229.417,0.0283,68.3782902
229.458,0.0283,68.1873218
229.5,0.0283,68.3767337
229.542,0.0283,61.9180794
229.583,3.1203863,0.0283
229.625,57.0897598,0.0283
229.667,62.3150152,0.0283
229.708,62.0781159,0.0283
229.75,62.4472045,0.0283
229.792,62.2437275,0.0283
229.833,62.260283,0.0283
229.875,62.0390902,0.0283
229.917,62.1811845,0.0283
229.958,62.3873783,0.0283
230,62.2643299,0.0283
230.042,62.1259995,0.0283
230.083,62.310657,0.0283
230.125,62.5014556,0.0283
230.167,62.1805902,0.0283
230.208,62.3777846,0.0283
230.25,62.421027,0.0283
230.292,62.3583708,0.0283
230.333,62.3688701,0.0283
230.375,62.2927148,0.0283
230.417,62.4301396,0.0283
230.458,62.435177,0.0283
230.5,62.4335073,0.0283
230.542,62.4301113,0.0283
230.583,62.4267436,0.0283
230.625,62.3903498,0.0283
230.667,62.3802467,0.0283
230.708,62.3605782,0.0283
230.75,62.323109,0.0283
230.792,62.2720275,0.0283
230.833,62.3107419,0.0283
230.875,62.2633394,0.0283
230.917,62.2484253,0.0283
230.958,62.1959854,0.0283
231,62.2957429,0.0283
231.042,62.307261,0.0283
231.083,62.3072044,0.0283
231.125,62.3744169,0.0283
231.167,62.4012736,0.0283
231.208,62.4408087,0.0283
231.25,62.4835134,0.0283
231.292,62.4504873,0.0283
231.333,62.3259107,0.0283
231.375,62.6822643,0.0283
231.417,62.5018518,0.0283
231.458,62.5085023,0.0283
231.5,62.3323631,0.0283
231.542,62.6135802,0.0283
231.583,62.4804004,0.0283
231.625,62.2889509,0.0283
231.667,62.4910129,0.0283
231.708,62.5706491,0.0283
231.75,62.4208006,0.0283
231.792,62.4027735,0.0283
231.833,62.22321,0.0283
231.875,62.3632667,0.0283
231.917,62.3582576,0.0283
231.958,61.6323343,0.0283
232,43.0079628,0.0283
232.042,42.3020759,0.0283
232.083,42.2921992,0.0283
232.125,42.3077642,0.0283
232.167,42.2740023,0.0283
232.208,42.7539703,0.0283
232.25,51.8278559,0.0283
232.292,61.9285221,0.0283
232.333,62.5728565,0.0283
232.375,62.5652721,0.0283
232.417,62.5251993,0.0283
232.458,62.5621591,0.0283
232.5,62.564508,0.0283
232.542,62.5734508,0.0283
232.583,62.569319,0.0283
232.625,62.5595838,0.0283
232.667,62.4393654,0.0283
232.708,62.5018518,0.0283
232.75,62.5158603,0.0283
232.792,62.4903903,0.0283
232.833,62.4651467,0.0283
232.875,62.461496,0.0283
232.917,62.3715869,0.0283
232.958,62.3895574,0.0283
233,62.4208572,0.0283
233.042,62.4548172,0.0283
233.083,62.2935921,0.0283
233.125,62.619976,0.0283
233.167,62.4713444,0.0283
233.208,62.4637883,10.0518487
233.25,62.4611281,68.275448
233.292,62.7546274,68.2719388
233.333,63.0141384,68.2691088
233.375,62.8210192,68.265543
233.417,62.7142999,68.2628545
233.458,62.8541585,68.2595151
233.5,63.0570412,68.2575907
233.542,62.9052966,68.2552418
233.583,62.7213749,68.2529495
233.625,62.9241727,68.2504025
233.667,62.9857252,68.2470914
233.708,62.971462,68.2447708
233.75,62.9348418,68.2422804
233.792,62.9070512,68.2397617
233.833,62.9017874,68.2368468
233.875,62.8210758,6.8235828
233.917,62.6377767,0.0283
233.958,62.6137783,0.0283
234,62.6077787,0.0283
234.042,62.578092,0.0283
234.083,62.6008169,0.0283
234.125,62.6178535,0.0283
234.167,62.6377201,0.0283
234.208,62.6075806,0.0283
234.25,62.6175705,0.0283
234.292,62.6313526,0.0283
234.333,62.6187874,0.0283
234.375,62.5573764,0.0283
234.417,62.59394,0.0283
234.458,62.6595394,65.1827957
234.5,62.8656766,68.0228139
234.542,62.9214559,68.2093392
234.583,62.9549348,68.3966852
234.625,62.9224464,68.2040471
234.667,62.9410961,68.0114656
234.708,62.998913,68.1980758
234.75,63.0089029,68.1950194
234.792,62.8224059,68.1923875
234.833,63.1514217,68.1896141
234.875,62.9862629,68.1862464
234.917,62.8487532,0.7576193
234.958,62.7622401,0.0283
235,62.5660362,0.0283
235.042,62.7366286,0.0283
235.083,62.9309647,0.0283
235.125,62.7687491,0.0283
235.167,62.5977039,0.0283
235.208,62.9470108,0.0283
235.25,62.5932608,0.0283
235.292,62.7809747,0.0283
235.333,62.7958039,0.0283
235.375,62.9570856,0.0283
235.417,62.6147122,0.0283
235.458,62.7265255,23.4788969
235.5,62.9033156,68.1627574
235.542,63.0003563,68.1599557
235.583,63.0411366,68.1575785
235.625,63.0378255,68.1552013
235.667,63.0568148,68.1529939
235.708,63.0652765,60.5784989
235.75,62.9003158,0.0283
235.792,61.350155,0.0283
235.833,0.0283,39.5634283
235.875,0.0283,68.1465415
235.917,0.0283,68.144702
235.958,0.0283,68.1430323
236,0.0283,67.9516677
236.042,0.0283,68.1395514
236.083,0.0283,68.3266144
236.125,0.0283,68.1351932
236.167,0.0283,68.1332971
236.208,0.0283,67.9412816
236.25,0.0283,68.3174169
236.292,0.0283,68.1255712
236.333,0.0283,67.9343198
236.375,0.0283,68.1215809
236.417,12.6724287,68.1196565
236.458,31.1039357,68.1178453
236.5,32.156441,68.116119
236.542,89.9776426,68.1136852
236.583,93.5309906,68.1109684
236.625,65.7477769,61.8654131
236.667,62.459515,0.0283
236.708,62.6098729,0.0283
236.75,62.6129859,0.0283
236.792,62.6299942,0.0283
236.833,62.6314941,0.0283
236.875,62.6082032,0.0283
236.917,62.5618478,0.0283
236.958,62.4245362,0.0283
237,43.8110602,0.0283
237.042,42.3725146,0.0283
237.083,42.4230301,0.0283
237.125,42.423964,0.0283
237.167,42.4477643,0.0283
237.208,43.2366834,0.0283
237.25,60.9665485,0.0283
237.292,62.3421266,0.0283
237.333,62.3193168,0.0283
237.375,62.3201375,0.0283
237.417,62.3274106,0.0283
237.458,62.344051,0.0283
237.5,62.3340611,0.0283
237.542,62.3596726,0.0283
237.583,62.3800486,0.0283
237.625,62.4053771,0.0283
237.667,62.433762,0.0283
237.708,62.503097,0.0283
237.75,62.5089551,0.0283
237.792,62.5158037,0.0283
237.833,62.3718416,0.0283
237.875,62.6194666,0.0283
237.917,43.878018,0.0283
237.958,41.3392816,0.0283
238,20.6776497,0.0283
238.042,19.853016,0.0283
238.083,19.8682697,0.0283
238.125,19.881599,0.0283
238.167,19.7911239,0.0283
238.208,21.1445997,0.0283
238.25,59.7057835,0.0283
238.292,62.4078675,0.0283
238.333,62.4048394,0.0283
238.375,62.542434,0.0283
238.417,62.1797412,0.0283
238.458,62.3559087,0.0283
238.5,62.3574369,0.0283
238.542,62.3393532,0.0283
238.583,62.353673,0.0283
238.625,62.3714737,0.0283
238.667,62.4175744,0.0283
238.708,62.5006349,0.0283
238.75,62.5105116,0.0283
238.792,62.509606,0.0283
238.833,62.5214071,0.0283
238.875,62.4400163,0.0283
238.917,43.7593278,0.0283
238.958,41.7954776,0.0283
239,27.6259789,0.0283
239.042,27.0484891,0.0283
239.083,27.0988631,0.0283
239.125,27.0510927,0.0283
239.167,27.0793927,0.0283
239.208,28.2870386,0.0283
239.25,60.0898711,0.0283
239.292,62.3923025,0.0283
239.333,62.3565879,0.0283
239.375,62.3346837,0.0283
239.417,62.1365554,0.0283
239.458,62.4789854,0.0283
239.5,62.3153265,0.0283
239.542,62.3161755,0.0283
239.583,62.3361836,0.0283
239.625,62.1845522,0.0283
239.667,62.6065901,0.0283
239.708,62.467439,0.0283
239.75,62.3166849,0.0283
239.792,62.4841926,0.0283
239.833,62.6549831,0.0283
239.875,62.3653326,0.0283
239.917,43.6959641,0.0283
239.958,41.427238,0.0283
240,21.3714242,0.0283
240.042,23.8633241,0.0283
240.083,20.2118317,0.0283
240.125,19.8937114,0.0283
240.167,21.1890873,0.0283
240.208,21.347822,0.0283
240.25,60.5162106,0.0283
240.292,62.9036269,0.0283
240.333,62.9642172,0.0283
240.375,62.9934228,0.0283
240.417,63.0134309,0.0283
240.458,63.0262225,0.0283
240.5,63.0500511,0.0283
240.542,63.0442779,0.0283
240.583,63.0325051,0.0283
240.625,63.051551,0.0283
240.667,63.039948,0.0283
240.708,63.0853412,0.0283
240.75,63.012497,0.0283
240.792,62.9764145,0.0283
240.833,62.9441242,0.0283
240.875,62.3529372,0.0283
240.917,43.3264793,0.0283
240.958,42.4747625,0.0283
241,42.5062321,0.0283
241.042,42.5204104,0.0283
241.083,42.5361735,0.0283
241.125,42.5341076,0.0283
241.167,42.4724985,0.0283
241.208,43.3501664,0.0283
241.25,61.9174851,0.0283
241.292,63.0453533,0.0283
241.333,62.892222,0.0283
241.375,63.2643387,0.0283
241.417,63.1385169,0.0283
241.458,63.1479974,0.0283
241.5,62.9819896,0.0283
241.542,63.1301118,0.0283
241.583,63.2695459,0.0283
241.625,63.0720119,0.0283
241.667,62.8802228,0.0283
241.708,63.0225718,0.0283
241.75,63.0067238,0.0283
241.792,63.1772879,0.0283
241.833,62.9829801,0.0283
241.875,62.7570046,0.0283
241.917,62.3236184,0.0283
241.958,43.9131666,0.0283
242,61.8095489,0.0283
242.042,62.9651794,0.0283
242.083,62.9774616,0.0283
242.125,63.0278922,0.0283
242.167,63.0563337,0.0283
242.208,63.0518623,0.0283
242.25,63.0381368,0.0283
242.292,63.0854544,0.0283
242.333,63.1130752,0.0283
242.375,63.1097641,0.0283
242.417,63.140979,0.0283
242.458,63.152016,0.0283
242.5,63.1554686,0.0283
242.542,63.1800613,0.0283
242.583,63.1787878,0.0283
242.625,63.1563742,0.0283
242.667,63.1180843,0.0283
242.708,63.107585,0.0283
242.75,63.1193578,0.0283
242.792,63.0769927,0.0283
242.833,63.0725779,0.0283
242.875,63.0225435,0.0283
242.917,63.0233076,0.0283
242.958,62.487532,0.0283
243,43.4172657,0.0283
243.042,42.6333274,0.0283
243.083,42.5992259,0.0283
243.125,42.5043643,0.0283
243.167,42.8074007,0.0283
243.208,43.4448299,0.0283
243.25,61.795314,0.0283
243.292,63.1428751,0.0283
243.333,63.385491,0.0283
243.375,63.219936,0.0283
243.417,63.0552017,0.0283
243.458,63.2368028,0.0283
243.5,63.4491377,0.0283
243.542,63.1005949,0.0283
243.583,63.2398875,0.0283
243.625,63.2280864,0.0283
243.667,63.2184361,0.0283
243.708,63.187391,0.0283
243.75,63.15994,0.0283
243.792,63.1312721,0.0283
243.833,63.128244,0.0283
243.875,62.5705359,0.0283
243.917,43.3407991,0.0283
243.958,42.6719003,0.0283
244,42.6134042,0.0283
244.042,42.6279221,0.0283
244.083,42.6545807,0.0283
244.125,42.6732587,0.0283
244.167,42.6357895,0.0283
244.208,43.2771807,0.0283
244.25,61.8632623,0.0283
244.292,63.2090971,0.0283
244.333,63.239746,0.0283
244.375,63.2233037,0.0283
244.417,63.2486039,0.0283
244.458,63.2996288,0.0283
244.5,63.2832997,0.0283
244.542,63.3129298,0.0283
244.583,63.324929,0.0283
244.625,63.3259761,0.0283
244.667,63.2703949,0.0283
244.708,63.2382744,0.0283
244.75,63.2333219,0.0283
244.792,63.0109122,0.0283
244.833,63.1556667,0.0283
244.875,62.8033883,0.0283
244.917,43.3594771,0.0283
244.958,42.4353406,0.0283
245,42.6469963,0.0283
245.042,42.7142088,0.0283
245.083,42.6083385,0.0283
245.125,42.5774066,0.0283
245.167,42.7132749,0.0283
245.208,43.3034148,0.0283
245.25,61.9481623,0.0283
245.292,63.2307183,0.0283
245.333,63.295497,0.0283
245.375,63.2815734,0.0283
245.417,63.2778095,0.0283
245.458,63.2718948,0.0283
245.5,63.289554,0.0283
245.542,63.2889597,0.0283
245.583,63.2909407,0.0283
245.625,63.3061944,0.0283
245.667,63.271725,0.0283
245.708,63.2855637,0.0283
245.75,63.2749512,0.0283
245.792,63.2343973,0.0283
245.833,63.2291618,0.0283
245.875,62.7820501,0.0283
245.917,43.3932673,0.0283
245.958,42.5797838,0.0283
246,42.6068386,0.0283
246.042,42.5754822,0.0283
246.083,42.6900972,0.0283
246.125,42.6638065,0.0283
246.167,42.6667497,0.0283
246.208,43.5239001,0.0283
246.25,61.8941376,0.0283
246.292,63.3197218,0.0283
246.333,63.3354566,0.0283
246.375,63.3171465,0.0283
246.417,63.1422808,0.0283
246.458,63.478315,0.0283
246.5,58.1461422,0.0283
246.542,60.0891919,0.0283
246.583,63.1518745,0.0283
246.625,63.524161,0.0283
246.667,63.3279288,0.0283
246.708,63.1284704,0.0283
246.75,63.3210802,0.0283
246.792,63.2877711,0.0283
246.833,63.4609954,0.0283
246.875,63.0176759,0.0283
246.917,43.4753656,0.0283
246.958,42.632818,0.0283
247,42.6962383,0.0283
247.042,42.6695797,0.0283
247.083,42.7224158,0.0283
247.125,42.7590077,0.0283
247.167,42.7340471,0.0283
247.208,43.4756486,0.0283
247.25,61.9541053,0.0283
247.292,63.3722749,0.0283
247.333,63.3404657,0.0283
247.375,63.3515876,0.0283
247.417,63.3718787,0.0283
247.458,63.3886889,0.0283
247.5,58.5567186,0.0283
247.542,45.9751046,0.0283
247.583,62.9041363,0.0283
247.625,56.9499578,0.0283
247.667,58.1067486,0.0283
247.708,55.94061,0.0283
247.75,56.4509439,0.0283
247.792,60.3592871,0.0283
247.833,60.4768736,0.0283
247.875,59.4473479,0.0283
247.917,43.224005,0.0283
247.958,42.6101214,0.0283
248,42.6902104,0.0283
248.042,42.4798282,0.0283
248.083,42.8051084,0.0283
248.125,42.7268306,0.0283
248.167,42.75847,0.0283
248.208,43.1995538,0.0283
248.25,59.93091,0.0283
248.292,60.49974,0.0283
248.333,60.432952,0.0283
248.375,60.2683875,0.0283
248.417,60.4432249,0.0283
248.458,60.6022426,0.0283
248.5,60.5186727,0.0283
248.542,60.3966148,0.0283
248.583,60.5780461,0.0283
248.625,60.6250241,0.0283
248.667,60.6328632,0.0283
248.708,60.5465765,0.0283
248.75,60.477383,0.0283
248.792,60.4970515,0.0283
248.833,60.4907972,0.0283
248.875,59.6186195,0.0283
248.917,43.3346297,0.0283
248.958,43.2538332,0.0283
249,40.9722589,0.0283
249.042,49.3398614,0.0283
249.083,55.1324752,0.0283
249.125,50.26929,0.0283
249.167,43.3251775,0.0283
249.208,49.9890917,0.0283
249.25,58.3733063,0.0283
249.292,60.4492528,0.0283
249.333,60.4957497,0.0283
249.375,60.4960893,0.0283
249.417,60.487571,0.0283
249.458,60.4847976,0.0283
249.5,60.3244215,0.0283
249.542,60.6901707,0.0283
249.583,60.5531987,0.0283
249.625,60.6069687,0.0283
249.667,60.4338859,0.0283
249.708,60.587753,0.0283
249.75,60.776797,0.0283
249.792,60.5374073,0.0283
249.833,62.1840994,0.0283
249.875,59.9124301,0.0283
249.917,43.3252058,0.0283
249.958,42.7021813,0.0283
250,43.0390079,0.0283
250.042,47.1912405,0.0283
250.083,47.7731168,0.0283
250.125,44.18479,0.0283
250.167,47.9771598,0.0283
250.208,52.8979638,0.0283
250.25,59.4154821,0.0283
250.292,55.8385885,0.0283
250.333,49.8274138,0.0283
250.375,60.4643933,0.0283
250.417,60.4924952,0.0283
250.458,60.4538091,0.0283
250.5,60.4588182,0.0283
250.542,60.4558184,0.0283
250.583,60.4166795,0.0283
250.625,60.4247733,0.0283
250.667,60.4223112,0.0283
250.708,60.3757011,0.0283
250.75,60.3447409,0.0283
250.792,60.3762388,0.0283
250.833,60.431254,0.0283
250.875,59.8945445,0.0283
250.917,47.8766665,0.0283
250.958,47.1293201,0.0283
251,42.9417408,0.0283
251.042,42.7627433,0.0283
251.083,42.763281,0.0283
251.125,42.8189188,0.0283
251.167,42.7234346,0.0283
251.208,43.5926974,0.0283
251.25,59.8396425,0.0283
251.292,60.5987334,0.0283
251.333,60.338713,0.0283
251.375,60.6238638,0.0283
251.417,60.4435645,0.0283
251.458,60.4305465,0.0283
251.5,60.2791981,0.0283
251.542,60.4508659,0.0283
251.583,60.6618424,0.0283
251.625,60.4961742,0.0283
251.667,60.393332,0.0283
251.708,60.5711126,0.0283
251.75,60.5825741,0.0283
251.792,60.6101949,0.0283
251.833,60.5953657,0.0283
251.875,60.6234393,0.0283
251.917,58.3092351,0.0283
251.958,57.4715834,0.0283
252,43.3947389,0.0283
252.042,42.7840815,0.0283
252.083,42.8189754,0.0283
252.125,42.8503318,0.0283
252.167,42.9499478,0.0283
252.208,43.4224729,0.0283
252.25,59.7853348,0.0283
252.292,60.6000918,0.0283
252.333,60.5282381,0.0283
252.375,60.4643367,0.0283
252.417,60.3939829,0.0283
252.458,60.4379894,0.0283
252.5,60.4650442,0.0283
252.542,60.4616199,0.0283
252.583,60.4760529,0.0283
252.625,60.5051453,0.0283
252.667,60.5526893,0.0283
252.708,60.5678298,0.0283
252.75,60.5889416,0.0283
252.792,60.5825175,0.0283
252.833,60.6002899,0.0283
252.875,60.6161945,0.0283
252.917,58.2785862,0.0283
252.958,57.8635101,0.0283
253,47.6567755,0.0283
253.042,43.0287916,0.0283
253.083,42.8887915,0.0283
253.125,42.6332708,0.0283
253.167,38.750058,0.0283
253.208,39.3218595,0.0283
253.25,57.4430853,0.0283
