$Trinity Br1  inflow Tw year 2019 YC updated 06/1/23,
",,,",
Jday,Trinity R
221.75,18.71
221.792,18.71
221.833,18.71
221.875,18.71
221.917,18.71
221.958,18.71
222,17.7
222.042,17.7
222.083,17.7
222.125,17.7
222.167,17.7
222.208,17.7
222.25,17.7
222.292,17.7
222.333,17.7
222.375,17.7
222.417,17.7
222.458,17.7
222.5,17.7
222.542,17.7
222.583,17.7
222.625,17.7
222.667,17.7
222.708,17.7
222.75,17.7
222.792,17.7
222.833,17.7
222.875,17.7
222.917,17.7
222.958,17.7
223,17.67
223.042,17.67
223.083,17.67
223.125,17.67
223.167,17.67
223.208,17.67
223.25,17.67
223.292,17.67
223.333,17.67
223.375,17.67
223.417,17.67
223.458,17.67
223.5,17.67
223.542,17.67
223.583,17.67
223.625,17.67
223.667,17.67
223.708,17.67
223.75,17.67
223.792,17.67
223.833,17.67
223.875,17.67
223.917,17.67
223.958,17.67
224,18.47
224.042,18.47
224.083,18.47
224.125,18.47
224.167,18.47
224.208,18.47
224.25,18.47
224.292,18.47
224.333,18.47
224.375,18.47
224.417,18.47
224.458,18.47
224.5,18.47
224.542,18.47
224.583,18.47
224.625,18.47
224.667,18.47
224.708,18.47
224.75,18.47
224.792,18.47
224.833,18.47
224.875,18.47
224.917,18.47
224.958,18.47
225,19.23
225.042,19.23
225.083,19.23
225.125,19.23
225.167,19.23
225.208,19.23
225.25,19.23
225.292,19.23
225.333,19.23
225.375,19.23
225.417,19.23
225.458,19.23
225.5,19.23
225.542,19.23
225.583,19.23
225.625,19.23
225.667,19.23
225.708,19.23
225.75,19.23
225.792,19.23
225.833,19.23
225.875,19.23
225.917,19.23
225.958,19.23
226,20.11
226.042,20.11
226.083,20.11
226.125,20.11
226.167,20.11
226.208,20.11
226.25,20.11
226.292,20.11
226.333,20.11
226.375,20.11
226.417,20.11
226.458,20.11
226.5,20.11
226.542,20.11
226.583,20.11
226.625,20.11
226.667,20.11
226.708,20.11
226.75,20.11
226.792,20.11
226.833,20.11
226.875,20.11
226.917,20.11
226.958,20.11
227,20.7
227.042,20.7
227.083,20.7
227.125,20.7
227.167,20.7
227.208,20.7
227.25,20.7
227.292,20.7
227.333,20.7
227.375,20.7
227.417,20.7
227.458,20.7
227.5,20.7
227.542,20.7
227.583,20.7
227.625,20.7
227.667,20.7
227.708,20.7
227.75,20.7
227.792,20.7
227.833,20.7
227.875,20.7
227.917,20.7
227.958,20.7
228,20.73
228.042,20.73
228.083,20.73
228.125,20.73
228.167,20.73
228.208,20.73
228.25,20.73
228.292,20.73
228.333,20.73
228.375,20.73
228.417,20.73
228.458,20.73
228.5,20.73
228.542,20.73
228.583,20.73
228.625,20.73
228.667,20.73
228.708,20.73
228.75,20.73
228.792,20.73
228.833,20.73
228.875,20.73
228.917,20.73
228.958,20.73
229,20.61
229.042,20.61
229.083,20.61
229.125,20.61
229.167,20.61
229.208,20.61
229.25,20.61
229.292,20.61
229.333,20.61
229.375,20.61
229.417,20.61
229.458,20.61
229.5,20.61
229.542,20.61
229.583,20.61
229.625,20.61
229.667,20.61
229.708,20.61
229.75,20.61
229.792,20.61
229.833,20.61
229.875,20.61
229.917,20.61
229.958,20.61
230,20.6
230.042,20.6
230.083,20.6
230.125,20.6
230.167,20.6
230.208,20.6
230.25,20.6
230.292,20.6
230.333,20.6
230.375,20.6
230.417,20.6
230.458,20.6
230.5,20.6
230.542,20.6
230.583,20.6
230.625,20.6
230.667,20.6
230.708,20.6
230.75,20.6
230.792,20.6
230.833,20.6
230.875,20.6
230.917,20.6
230.958,20.6
231,20.22
231.042,20.22
231.083,20.22
231.125,20.22
231.167,20.22
231.208,20.22
231.25,20.22
231.292,20.22
231.333,20.22
231.375,20.22
231.417,20.22
231.458,20.22
231.5,20.22
231.542,20.22
231.583,20.22
231.625,20.22
231.667,20.22
231.708,20.22
231.75,20.22
231.792,20.22
231.833,20.22
231.875,20.22
231.917,20.22
231.958,20.22
232,20.18
232.042,20.18
232.083,20.18
232.125,20.18
232.167,20.18
232.208,20.18
232.25,20.18
232.292,20.18
232.333,20.18
232.375,20.18
232.417,20.18
232.458,20.18
232.5,20.18
232.542,20.18
232.583,20.18
232.625,20.18
232.667,20.18
232.708,20.18
232.75,20.18
232.792,20.18
232.833,20.18
232.875,20.18
232.917,20.18
232.958,20.18
233,20.18
233.042,20.18
233.083,20.18
233.125,20.18
233.167,20.18
233.208,20.18
233.25,20.18
233.292,20.18
233.333,20.18
233.375,20.18
233.417,20.18
233.458,20.18
233.5,20.18
233.542,20.18
233.583,20.18
233.625,20.18
233.667,20.18
233.708,20.18
233.75,20.18
233.792,20.18
233.833,20.18
233.875,20.18
233.917,20.18
233.958,20.18
234,20.85
234.042,20.85
234.083,20.85
234.125,20.85
234.167,20.85
234.208,20.85
234.25,20.85
234.292,20.85
234.333,20.85
234.375,20.85
234.417,20.85
234.458,20.85
234.5,20.85
234.542,20.85
234.583,20.85
234.625,20.85
234.667,20.85
234.708,20.85
234.75,20.85
234.792,20.85
234.833,20.85
234.875,20.85
234.917,20.85
234.958,20.85
235,20.88
235.042,20.88
235.083,20.88
235.125,20.88
235.167,20.88
235.208,20.88
235.25,20.88
235.292,20.88
235.333,20.88
235.375,20.88
235.417,20.88
235.458,20.88
235.5,20.88
235.542,20.88
235.583,20.88
235.625,20.88
235.667,20.88
235.708,20.88
235.75,20.88
235.792,20.88
235.833,20.88
235.875,20.88
235.917,20.88
235.958,20.88
236,21.04
236.042,21.04
236.083,21.04
236.125,21.04
236.167,21.04
236.208,21.04
236.25,21.04
236.292,21.04
236.333,21.04
236.375,21.04
236.417,21.04
236.458,21.04
236.5,21.04
236.542,21.04
236.583,21.04
236.625,21.04
236.667,21.04
236.708,21.04
236.75,21.04
236.792,21.04
236.833,21.04
236.875,21.04
236.917,21.04
236.958,21.04
237,20.68
237.042,20.68
237.083,20.68
237.125,20.68
237.167,20.68
237.208,20.68
237.25,20.68
237.292,20.68
237.333,20.68
237.375,20.68
237.417,20.68
237.458,20.68
237.5,20.68
237.542,20.68
237.583,20.68
237.625,20.68
237.667,20.68
237.708,20.68
237.75,20.68
237.792,20.68
237.833,20.68
237.875,20.68
237.917,20.68
237.958,20.68
238,20.78
238.042,20.78
238.083,20.78
238.125,20.78
238.167,20.78
238.208,20.78
238.25,20.78
238.292,20.78
238.333,20.78
238.375,20.78
238.417,20.78
238.458,20.78
238.5,20.78
238.542,20.78
238.583,20.78
238.625,20.78
238.667,20.78
238.708,20.78
238.75,20.78
238.792,20.78
238.833,20.78
238.875,20.78
238.917,20.78
238.958,20.78
239,21.27
239.042,21.27
239.083,21.27
239.125,21.27
239.167,21.27
239.208,21.27
239.25,21.27
239.292,21.27
239.333,21.27
239.375,21.27
239.417,21.27
239.458,21.27
239.5,21.27
239.542,21.27
239.583,21.27
239.625,21.27
239.667,21.27
239.708,21.27
239.75,21.27
239.792,21.27
239.833,21.27
239.875,21.27
239.917,21.27
239.958,21.27
240,21.56
240.042,21.56
240.083,21.56
240.125,21.56
240.167,21.56
240.208,21.56
240.25,21.56
240.292,21.56
240.333,21.56
240.375,21.56
240.417,21.56
240.458,21.56
240.5,21.56
240.542,21.56
240.583,21.56
240.625,21.56
240.667,21.56
240.708,21.56
240.75,21.56
240.792,21.56
240.833,21.56
240.875,21.56
240.917,21.56
240.958,21.56
241,21.37
241.042,21.37
241.083,21.37
241.125,21.37
241.167,21.37
241.208,21.37
241.25,21.37
241.292,21.37
241.333,21.37
241.375,21.37
241.417,21.37
241.458,21.37
241.5,21.37
241.542,21.37
241.583,21.37
241.625,21.37
241.667,21.37
241.708,21.37
241.75,21.37
241.792,21.37
241.833,21.37
241.875,21.37
241.917,21.37
241.958,21.37
242,21.1
242.042,21.1
242.083,21.1
242.125,21.1
242.167,21.1
242.208,21.1
242.25,21.1
242.292,21.1
242.333,21.1
242.375,21.1
242.417,21.1
242.458,21.1
242.5,21.1
242.542,21.1
242.583,21.1
242.625,21.1
242.667,21.1
242.708,21.1
242.75,21.1
242.792,21.1
242.833,21.1
242.875,21.1
242.917,21.1
242.958,21.1
243,20.66
243.042,20.66
243.083,20.66
243.125,20.66
243.167,20.66
243.208,20.66
243.25,20.66
243.292,20.66
243.333,20.66
243.375,20.66
243.417,20.66
243.458,20.66
243.5,20.66
243.542,20.66
243.583,20.66
243.625,20.66
243.667,20.66
243.708,20.66
243.75,20.66
243.792,20.66
243.833,20.66
243.875,20.66
243.917,20.66
243.958,20.66
244,20.3
244.042,20.3
244.083,20.3
244.125,20.3
244.167,20.3
244.208,20.3
244.25,20.3
244.292,20.3
244.333,20.3
244.375,20.3
244.417,20.3
244.458,20.3
244.5,20.3
244.542,20.3
244.583,20.3
244.625,20.3
244.667,20.3
244.708,20.3
244.75,20.3
244.792,20.3
244.833,20.3
244.875,20.3
244.917,20.3
244.958,20.3
245,20.34
245.042,20.34
245.083,20.34
245.125,20.34
245.167,20.34
245.208,20.34
245.25,20.34
245.292,20.34
245.333,20.34
245.375,20.34
245.417,20.34
245.458,20.34
245.5,20.34
245.542,20.34
245.583,20.34
245.625,20.34
245.667,20.34
245.708,20.34
245.75,20.34
245.792,20.34
245.833,20.34
245.875,20.34
245.917,20.34
245.958,20.34
246,20.24
246.042,20.24
246.083,20.24
246.125,20.24
246.167,20.24
246.208,20.24
246.25,20.24
246.292,20.24
246.333,20.24
246.375,20.24
246.417,20.24
246.458,20.24
246.5,20.24
246.542,20.24
246.583,20.24
246.625,20.24
246.667,20.24
246.708,20.24
246.75,20.24
246.792,20.24
246.833,20.24
246.875,20.24
246.917,20.24
246.958,20.24
247,20.23
247.042,20.23
247.083,20.23
247.125,20.23
247.167,20.23
247.208,20.23
247.25,20.23
247.292,20.23
247.333,20.23
247.375,20.23
247.417,20.23
247.458,20.23
247.5,20.23
247.542,20.23
247.583,20.23
247.625,20.23
247.667,20.23
247.708,20.23
247.75,20.23
247.792,20.23
247.833,20.23
247.875,20.23
247.917,20.23
247.958,20.23
248,20.45
248.042,20.45
248.083,20.45
248.125,20.45
248.167,20.45
248.208,20.45
248.25,20.45
248.292,20.45
248.333,20.45
248.375,20.45
248.417,20.45
248.458,20.45
248.5,20.45
248.542,20.45
248.583,20.45
248.625,20.45
248.667,20.45
248.708,20.45
248.75,20.45
248.792,20.45
248.833,20.45
248.875,20.45
248.917,20.45
248.958,20.45
249,18.62
249.042,18.62
249.083,18.62
249.125,18.62
249.167,18.62
249.208,18.62
249.25,18.62
249.292,18.62
249.333,18.62
249.375,18.62
249.417,18.62
249.458,18.62
249.5,18.62
249.542,18.62
249.583,18.62
249.625,18.62
249.667,18.62
249.708,18.62
249.75,18.62
249.792,18.62
249.833,18.62
249.875,18.62
249.917,18.62
249.958,18.62
250,17.94
250.042,17.94
250.083,17.94
250.125,17.94
250.167,17.94
250.208,17.94
250.25,17.94
250.292,17.94
250.333,17.94
250.375,17.94
250.417,17.94
250.458,17.94
250.5,17.94
250.542,17.94
250.583,17.94
250.625,17.94
250.667,17.94
250.708,17.94
250.75,17.94
250.792,17.94
250.833,17.94
250.875,17.94
250.917,17.94
250.958,17.94
251,17.28
251.042,17.28
251.083,17.28
251.125,17.28
251.167,17.28
251.208,17.28
251.25,17.28
251.292,17.28
251.333,17.28
251.375,17.28
251.417,17.28
251.458,17.28
251.5,17.28
251.542,17.28
251.583,17.28
251.625,17.28
251.667,17.28
251.708,17.28
251.75,17.28
251.792,17.28
251.833,17.28
251.875,17.28
251.917,17.28
251.958,17.28
252,16.67
252.042,16.67
252.083,16.67
252.125,16.67
252.167,16.67
252.208,16.67
252.25,16.67
252.292,16.67
252.333,16.67
252.375,16.67
252.417,16.67
252.458,16.67
252.5,16.67
252.542,16.67
252.583,16.67
252.625,16.67
252.667,16.67
252.708,16.67
252.75,16.67
252.792,16.67
252.833,16.67
252.875,16.67
252.917,16.67
252.958,16.67
253,16.36
253.042,16.36
253.083,16.36
253.125,16.36
253.167,16.36
253.208,16.36
253.25,16.36
253.292,16.36
253.333,16.36
253.375,16.36
253.417,16.36
253.458,16.36
253.5,16.36
253.542,16.36
253.583,16.36
253.625,16.36
253.667,16.36
253.708,16.36
253.75,16.36
253.792,16.36
253.833,16.36
253.875,16.36
253.917,16.36
253.958,16.36
254,16.42
254.042,16.42
254.083,16.42
254.125,16.42
254.167,16.42
254.208,16.42
254.25,16.42
254.292,16.42
254.333,16.42
254.375,16.42
254.417,16.42
254.458,16.42
254.5,16.42
254.542,16.42
254.583,16.42
254.625,16.42
254.667,16.42
254.708,16.42
254.75,16.42
254.792,16.42
254.833,16.42
254.875,16.42
254.917,16.42
254.958,16.42
255,16.72
255.042,16.72
255.083,16.72
255.125,16.72
255.167,16.72
255.208,16.72
255.25,16.72
255.292,16.72
255.333,16.72
255.375,16.72
255.417,16.72
255.458,16.72
255.5,16.72
255.542,16.72
255.583,16.72
255.625,16.72
255.667,16.72
255.708,16.72
255.75,16.72
255.792,16.72
255.833,16.72
255.875,16.72
255.917,16.72
255.958,16.72
256,17.03
256.042,17.03
256.083,17.03
256.125,17.03
256.167,17.03
256.208,17.03
256.25,17.03
256.292,17.03
256.333,17.03
256.375,17.03
256.417,17.03
256.458,17.03
256.5,17.03
256.542,17.03
256.583,17.03
256.625,17.03
256.667,17.03
256.708,17.03
256.75,17.03
256.792,17.03
256.833,17.03
256.875,17.03
256.917,17.03
256.958,17.03
257,17.02
257.042,17.02
257.083,17.02
257.125,17.02
257.167,17.02
257.208,17.02
257.25,17.02
257.292,17.02
257.333,17.02
257.375,17.02
257.417,17.02
257.458,17.02
257.5,17.02
257.542,17.02
257.583,17.02
257.625,17.02
257.667,17.02
257.708,17.02
257.75,17.02
257.792,17.02
257.833,17.02
257.875,17.02
257.917,17.02
257.958,17.02
258,16.59
258.042,16.59
258.083,16.59
258.125,16.59
258.167,16.59
258.208,16.59
258.25,16.59
258.292,16.59
258.333,16.59
258.375,16.59
258.417,16.59
258.458,16.59
258.5,16.59
258.542,16.59
258.583,16.59
258.625,16.59
258.667,16.59
258.708,16.59
258.75,16.59
258.792,16.59
258.833,16.59
258.875,16.59
258.917,16.59
258.958,16.59
259,16.17
259.042,16.17
259.083,16.17
259.125,16.17
259.167,16.17
259.208,16.17
259.25,16.17
259.292,16.17
259.333,16.17
259.375,16.17
259.417,16.17
259.458,16.17
259.5,16.17
259.542,16.17
259.583,16.17
259.625,16.17
259.667,16.17
259.708,16.17
259.75,16.17
259.792,16.17
259.833,16.17
259.875,16.17
259.917,16.17
259.958,16.17
260,14.49
260.042,14.49
260.083,14.49
260.125,14.49
260.167,14.49
260.208,14.49
260.25,14.49
260.292,14.49
260.333,14.49
260.375,14.49
260.417,14.49
260.458,14.49
260.5,14.49
260.542,14.49
260.583,14.49
260.625,14.49
260.667,14.49
260.708,14.49
260.75,14.49
260.792,14.49
260.833,14.49
260.875,14.49
260.917,14.49
260.958,14.49
261,14.79
261.042,14.79
261.083,14.79
261.125,14.79
261.167,14.79
261.208,14.79
261.25,14.79
261.292,14.79
261.333,14.79
261.375,14.79
261.417,14.79
261.458,14.79
261.5,14.79
261.542,14.79
261.583,14.79
261.625,14.79
261.667,14.79
261.708,14.79
261.75,14.79
261.792,14.79
261.833,14.79
261.875,14.79
261.917,14.79
261.958,14.79
262,14.56
262.042,14.56
262.083,14.56
262.125,14.56
262.167,14.56
262.208,14.56
262.25,14.56
262.292,14.56
262.333,14.56
262.375,14.56
262.417,14.56
262.458,14.56
262.5,14.56
262.542,14.56
262.583,14.56
262.625,14.56
262.667,14.56
262.708,14.56
262.75,14.56
262.792,14.56
262.833,14.56
262.875,14.56
262.917,14.56
262.958,14.56
263,14.62
263.042,14.62
263.083,14.62
263.125,14.62
263.167,14.62
263.208,14.62
263.25,14.62
263.292,14.62
263.333,14.62
263.375,14.62
263.417,14.62
263.458,14.62
263.5,14.62
263.542,14.62
263.583,14.62
263.625,14.62
263.667,14.62
263.708,14.62
263.75,14.62
263.792,14.62
263.833,14.62
263.875,14.62
263.917,14.62
263.958,14.62
264,15.09
264.042,15.09
264.083,15.09
264.125,15.09
264.167,15.09
264.208,15.09
264.25,15.09
264.292,15.09
264.333,15.09
264.375,15.09
264.417,15.09
264.458,15.09
264.5,15.09
264.542,15.09
264.583,15.09
264.625,15.09
264.667,15.09
264.708,15.09
264.75,15.09
264.792,15.09
264.833,15.09
264.875,15.09
264.917,15.09
264.958,15.09
265,14.42
265.042,14.42
265.083,14.42
265.125,14.42
265.167,14.42
265.208,14.42
265.25,14.42
265.292,14.42
265.333,14.42
265.375,14.42
265.417,14.42
265.458,14.42
265.5,14.42
265.542,14.42
265.583,14.42
265.625,14.42
265.667,14.42
265.708,14.42
265.75,14.42
265.792,14.42
265.833,14.42
265.875,14.42
265.917,14.42
265.958,14.42
266,14.66
266.042,14.66
266.083,14.66
266.125,14.66
266.167,14.66
266.208,14.66
266.25,14.66
266.292,14.66
266.333,14.66
266.375,14.66
266.417,14.66
266.458,14.66
266.5,14.66
266.542,14.66
266.583,14.66
266.625,14.66
266.667,14.66
266.708,14.66
266.75,14.66
266.792,14.66
266.833,14.66
266.875,14.66
266.917,14.66
266.958,14.66
267,15.65
267.042,15.65
267.083,15.65
267.125,15.65
267.167,15.65
267.208,15.65
267.25,15.65
267.292,15.65
267.333,15.65
267.375,15.65
267.417,15.65
267.458,15.65
267.5,15.65
267.542,15.65
267.583,15.65
267.625,15.65
267.667,15.65
267.708,15.65
267.75,15.65
267.792,15.65
267.833,15.65
267.875,15.65
267.917,15.65
267.958,15.65
268,16.76
268.042,16.76
268.083,16.76
268.125,16.76
268.167,16.76
268.208,16.76
268.25,16.76
268.292,16.76
268.333,16.76
268.375,16.76
268.417,16.76
268.458,16.76
268.5,16.76
268.542,16.76
268.583,16.76
268.625,16.76
268.667,16.76
268.708,16.76
268.75,16.76
268.792,16.76
268.833,16.76
268.875,16.76
268.917,16.76
268.958,16.76
269,16.5
269.042,16.5
269.083,16.5
269.125,16.5
269.167,16.5
269.208,16.5
269.25,16.5
269.292,16.5
269.333,16.5
269.375,16.5
269.417,16.5
269.458,16.5
269.5,16.5
269.542,16.5
269.583,16.5
269.625,16.5
269.667,16.5
269.708,16.5
269.75,16.5
269.792,16.5
269.833,16.5
269.875,16.5
269.917,16.5
269.958,16.5
270,16.22
270.042,16.22
270.083,16.22
270.125,16.22
270.167,16.22
270.208,16.22
270.25,16.22
270.292,16.22
270.333,16.22
270.375,16.22
270.417,16.22
270.458,16.22
270.5,16.22
270.542,16.22
270.583,16.22
270.625,16.22
270.667,16.22
270.708,16.22
270.75,16.22
270.792,16.22
270.833,16.22
270.875,16.22
270.917,16.22
270.958,16.22
271,14.14
271.042,14.14
271.083,14.14
271.125,14.14
271.167,14.14
271.208,14.14
271.25,14.14
271.292,14.14
271.333,14.14
271.375,14.14
271.417,14.14
271.458,14.14
271.5,14.14
271.542,14.14
271.583,14.14
271.625,14.14
271.667,14.14
271.708,14.14
271.75,14.14
271.792,14.14
271.833,14.14
271.875,14.14
271.917,14.14
271.958,14.14
272,11.53
272.042,11.53
272.083,11.53
272.125,11.53
272.167,11.53
272.208,11.53
272.25,11.53
272.292,11.53
272.333,11.53
272.375,11.53
272.417,11.53
272.458,11.53
272.5,11.53
272.542,11.53
272.583,11.53
272.625,11.53
272.667,11.53
272.708,11.53
272.75,11.53
272.792,11.53
272.833,11.53
272.875,11.53
272.917,11.53
272.958,11.53
273,11.79
273.042,11.79
273.083,11.79
273.125,11.79
273.167,11.79
273.208,11.79
