 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
   11.6340,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.6753,      8.79,    -99.00,    -99.00,      5.81,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.7172,      8.79,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.7590,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.8005,      8.79,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.8422,      8.79,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.8838,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.9257,      8.79,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   11.9671,      8.79,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.0090,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.0510,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.0928,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.1340,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.1760,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.2178,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.2590,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.3010,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.3427,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.3847,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.4260,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.4677,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.5097,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.5510,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.5927,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.6347,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.6760,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.7184,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.7594,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.8013,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.8429,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.8848,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.9264,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   12.9684,      8.79,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.0097,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.0517,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.0934,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.1347,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.1767,      8.80,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.2183,      8.80,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.2604,      8.81,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.3017,      8.81,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.3433,      8.81,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.3854,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.4267,      8.81,      8.98,    -99.00,      5.33,      0.45,      0.00,    301.90,    340.05,    368.81,
   13.4683,      8.81,      8.99,    -99.00,      5.40,      0.40,      0.00,    301.90,    340.05,    368.81,
   13.5104,      8.81,      9.01,    -99.00,      5.50,      0.31,      0.00,    301.90,    340.05,    368.81,
   13.5517,      8.81,      9.05,    -99.00,      5.62,      0.18,      0.00,    301.90,    340.05,    368.81,
   13.5940,      8.82,      9.11,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.6354,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.6774,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.7190,      8.81,    -99.00,    -99.00,      5.75,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.7604,      8.81,    -99.00,    -99.00,      5.77,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.8020,      8.81,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.8437,      8.81,    -99.00,    -99.00,      5.79,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.8853,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   13.9272,      8.81,      8.98,    -99.00,      5.44,      0.35,      0.00,    301.90,    340.05,    368.81,
   13.9689,      8.81,      8.97,    -99.00,      5.36,      0.43,      0.00,    301.90,    340.05,    368.81,
   14.0104,      8.81,      8.96,    -99.00,      5.32,      0.48,      0.00,    301.90,    340.05,    368.81,
   14.0524,      8.81,      8.95,    -99.00,      5.28,      0.51,      0.00,    301.90,    340.05,    368.81,
   14.0944,      8.81,      8.95,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.1357,      8.81,      8.94,    -99.00,      5.23,      0.57,      0.00,    301.90,    340.05,    368.81,
   14.1772,      8.81,      8.94,    -99.00,      5.24,      0.56,      0.00,    301.90,    340.05,    368.81,
   14.2191,      8.81,      8.94,    -99.00,      5.25,      0.55,      0.00,    301.90,    340.05,    368.81,
   14.2611,      8.81,      8.94,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.3024,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.3444,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.3861,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.4274,      8.81,      8.95,    -99.00,      4.49,      1.31,      0.00,    301.90,    340.05,    368.81,
   14.4691,      8.81,      8.95,    -99.00,      4.51,      1.29,      0.00,    301.90,    340.05,    368.81,
   14.5111,      8.81,      8.96,    -99.00,      4.50,      1.29,      0.00,    301.90,    340.05,    368.81,
   14.5531,      8.81,      8.95,    -99.00,      5.28,      0.52,      0.00,    301.90,    340.05,    368.81,
   14.5948,      8.81,      8.96,    -99.00,      4.49,      1.30,      0.00,    301.90,    340.05,    368.81,
   14.6359,      8.81,      8.95,    -99.00,      5.27,      0.52,      0.00,    301.90,    340.05,    368.81,
   14.6777,      8.81,      8.95,    -99.00,      5.29,      0.51,      0.00,    301.90,    340.05,    368.81,
   14.7200,      8.81,      8.96,    -99.00,      5.28,      0.51,      0.00,    301.90,    340.05,    368.81,
   14.7611,      8.81,      8.96,    -99.00,      5.79,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.8030,      8.81,    -99.00,    -99.00,      5.79,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.8448,      8.81,      8.96,    -99.00,      5.36,      0.44,      0.00,    301.90,    340.05,    368.81,
   14.8862,      8.81,      8.96,    -99.00,      5.79,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.9280,      8.81,    -99.00,    -99.00,      5.79,      0.00,      0.00,    301.90,    340.05,    368.81,
   14.9696,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.0118,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.0531,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.0949,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.1368,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.1781,      8.81,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.2198,      8.81,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.2618,      8.81,      8.97,    -99.00,      5.40,      0.38,      0.00,    301.90,    340.05,    368.81,
   15.3031,      8.81,      8.97,    -99.00,      5.42,      0.39,      0.00,    301.90,    340.05,    368.81,
   15.3448,      8.81,      8.98,    -99.00,      5.46,      0.34,      0.00,    301.90,    340.05,    368.81,
   15.3868,      8.81,      8.97,    -99.00,      5.42,      0.36,      0.00,    301.90,    340.05,    368.81,
   15.4288,      8.81,      8.97,    -99.00,      4.71,      1.09,      0.00,    301.90,    340.05,    368.81,
   15.4705,      8.81,      8.97,    -99.00,      4.70,      1.11,      0.00,    301.90,    340.05,    368.81,
   15.5118,      8.81,      8.97,    -99.00,      4.66,      1.12,      0.00,    301.90,    340.05,    368.81,
   15.5538,      8.81,      8.97,    -99.00,      5.40,      0.40,      0.00,    301.90,    340.05,    368.81,
   15.5954,      8.81,      8.97,    -99.00,      5.43,      0.39,      0.00,    301.90,    340.05,    368.81,
   15.6368,      8.81,      8.97,    -99.00,      5.39,      0.39,      0.00,    301.90,    340.05,    368.81,
   15.6788,      8.81,      8.97,    -99.00,      5.45,      0.36,      0.00,    301.90,    340.05,    368.81,
   15.7204,      8.81,      8.97,    -99.00,      5.39,      0.39,      0.00,    301.90,    340.05,    368.81,
   15.7621,      8.81,      8.97,    -99.00,      5.40,      0.39,      0.00,    301.90,    340.05,    368.81,
   15.8038,      8.81,      8.97,    -99.00,      5.44,      0.36,      0.00,    301.90,    340.05,    368.81,
   15.8454,      8.81,      8.97,    -99.00,      5.45,      0.35,      0.00,    301.90,    340.05,    368.81,
   15.8872,      8.81,      8.97,    -99.00,      5.43,      0.37,      0.00,    301.90,    340.05,    368.81,
   15.9288,      8.81,      8.97,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   15.9705,      8.81,      8.97,    -99.00,      5.53,      0.27,      0.00,    301.90,    340.05,    368.81,
   16.0125,      8.81,      8.97,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.0538,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.0957,      8.81,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.1375,      8.82,      8.97,    -99.00,      5.67,      0.13,      0.00,    301.90,    340.05,    368.81,
   16.1788,      8.82,      8.97,    -99.00,      5.67,      0.13,      0.00,    301.90,    340.05,    368.81,
   16.2207,      8.82,      8.97,    -99.00,      5.72,      0.08,      0.00,    301.90,    340.05,    368.81,
   16.2625,      8.82,      8.97,    -99.00,      5.69,      0.11,      0.00,    301.90,    340.05,    368.81,
   16.3045,      8.82,      8.96,    -99.00,      5.68,      0.12,      0.00,    301.90,    340.05,    368.81,
   16.3456,      8.82,      8.96,    -99.00,      5.69,      0.11,      0.00,    301.90,    340.05,    368.81,
   16.3875,      8.82,      8.96,    -99.00,      5.72,      0.08,      0.00,    301.90,    340.05,    368.81,
   16.4295,      8.82,      8.96,    -99.00,      5.77,      0.03,      0.00,    301.90,    340.05,    368.81,
   16.4713,      8.82,      8.96,    -99.00,      5.79,      0.01,      0.00,    301.90,    340.05,    368.81,
   16.5125,      8.82,      8.97,    -99.00,      5.03,      0.77,      0.00,    301.90,    340.05,    368.81,
   16.5545,      8.82,      8.97,    -99.00,      5.14,      0.66,      0.00,    301.90,    340.05,    368.81,
   16.5963,      8.83,      8.98,    -99.00,      5.25,      0.55,      0.00,    301.90,    340.05,    368.81,
   16.6375,      8.83,      8.98,    -99.00,      5.29,      0.51,      0.00,    301.90,    340.05,    368.81,
   16.6795,      8.83,      8.99,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.7213,      8.83,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.7632,      8.83,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.8045,      8.82,      8.96,    -99.00,      5.14,      0.65,      0.00,    301.90,    340.05,    368.81,
   16.8463,      8.82,      8.95,    -99.00,      5.09,      0.71,      0.00,    301.90,    340.05,    368.81,
   16.8879,      8.83,      8.95,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.9299,      8.83,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   16.9712,      8.83,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.0132,      8.83,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.0545,      8.84,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.0965,      8.84,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.1385,      8.84,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.1802,      8.85,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.2219,      8.85,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.2632,      8.85,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.3052,      8.85,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.3465,      8.85,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.3881,      8.85,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.4302,      8.86,    -99.00,    -99.00,      5.82,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.4721,      8.86,      8.98,    -99.00,      5.15,      0.65,      0.00,    301.90,    340.05,    368.81,
   17.5132,      8.86,      8.98,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.5552,      8.86,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.5971,      8.86,    -99.00,    -99.00,      5.81,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.6389,      8.86,    -99.00,    -99.00,      5.78,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.6802,      8.86,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.7220,      8.85,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.7639,      8.85,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.8054,      8.84,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
   17.8468,      8.84,    -99.00,    -99.00,      5.80,      0.00,      0.00,    301.90,    340.05,    368.81,
