 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  127.3931,      9.86,      0.40,    327.66,
  127.4351,      9.86,      0.40,    327.66,
  127.4768,      9.85,      0.40,    327.66,
  127.5181,      9.85,      0.40,    327.66,
  127.5601,      9.84,      0.40,    327.66,
  127.6018,      9.83,      0.40,    327.66,
  127.6431,      9.84,      0.40,    327.66,
  127.6851,      9.84,      0.40,    327.66,
  127.7268,      9.85,      0.40,    327.66,
  127.7681,      9.85,      0.40,    327.66,
  127.8101,      9.86,      0.40,    327.66,
  127.8516,      9.86,      0.40,    327.66,
  127.8938,      9.88,      0.40,    327.66,
  127.9350,      9.89,      0.40,    327.66,
  127.9768,      9.90,      0.40,    327.66,
  128.0188,      9.90,      0.40,    327.66,
  128.0601,      9.90,      0.40,    327.66,
  128.1018,      9.89,      0.40,    327.66,
  128.1438,      9.89,      0.40,    327.66,
  128.1851,      9.89,      0.40,    327.66,
  128.2268,      9.88,      0.40,    327.66,
  128.2688,      9.88,      0.40,    327.66,
  128.3108,      9.89,      0.40,    327.66,
  128.3525,      9.89,      0.40,    327.66,
  128.3938,      9.90,      0.40,    327.66,
  128.4358,      9.90,      0.40,    327.66,
  128.4775,      9.89,      0.40,    327.66,
  128.5188,      9.86,      0.40,    327.66,
  128.5608,      9.85,      0.40,    327.66,
  128.6025,      9.84,      0.40,    327.66,
  128.6438,      9.83,      0.40,    327.66,
  128.6858,      9.84,      2.45,    327.66,
  128.7274,      9.93,     37.19,    327.66,
  128.7692,      9.92,     38.62,    327.66,
  128.8111,      9.92,     37.20,    327.66,
  128.8522,      9.91,      2.52,    327.66,
  128.8945,      9.91,      0.40,    327.66,
  128.9358,      9.91,      0.40,    327.66,
  128.9775,      9.91,      0.40,    327.66,
  129.0195,      9.90,      0.40,    327.66,
  129.0608,      9.90,      0.40,    327.66,
  129.1025,      9.90,      0.40,    327.66,
  129.1445,      9.90,      0.40,    327.66,
  129.1865,      9.90,      0.40,    327.66,
  129.2282,      9.90,      0.40,    327.66,
  129.2695,      9.90,      0.40,    327.66,
  129.3115,      9.90,      0.40,    327.66,
  129.3532,      9.90,      0.40,    327.66,
  129.3945,      9.91,      0.40,    327.66,
  129.4365,      9.92,      0.40,    327.66,
  129.4782,      9.92,      0.40,    327.66,
  129.5195,      9.93,      0.40,    327.66,
  129.5615,      9.93,      0.40,    327.66,
  129.6032,      9.94,      0.40,    327.66,
  129.6452,      9.94,      0.40,    327.66,
  129.6865,      9.94,      0.40,    327.66,
  129.7282,      9.94,      0.40,    327.66,
  129.7702,      9.95,      1.65,    327.66,
  129.8114,      9.95,     17.47,    327.66,
  129.8535,      9.91,      1.63,    327.66,
  129.8952,      9.91,      0.40,    327.66,
  129.9371,      9.90,      0.40,    327.66,
  129.9782,      9.90,      0.40,    327.66,
  130.0202,      9.91,      0.40,    327.66,
  130.0622,      9.91,      0.40,    327.66,
  130.1038,      9.91,      0.40,    327.66,
  130.1452,      9.92,      0.40,    327.66,
  130.1872,      9.93,      0.40,    327.66,
  130.2288,      9.93,      0.40,    327.66,
  130.2702,      9.92,      0.40,    327.66,
  130.3122,      9.91,      0.40,    327.66,
  130.3538,      9.89,      0.40,    327.66,
  130.3952,      9.88,      0.40,    327.66,
  130.4372,      9.87,      0.40,    327.66,
  130.4788,      9.87,      0.40,    327.66,
  130.5208,      9.86,      0.40,    327.66,
  130.5622,      9.86,      0.40,    327.66,
  130.6038,      9.86,      0.40,    327.66,
  130.6458,      9.87,      0.40,    327.66,
  130.6872,      9.88,      0.40,    327.66,
  130.7288,      9.88,      0.53,    327.66,
  130.7708,      9.89,      1.42,    327.66,
  130.8128,      9.90,      0.68,    327.66,
  130.8542,      9.90,      0.40,    327.66,
  130.8958,      9.91,      0.40,    327.66,
  130.9378,      9.91,      0.40,    327.66,
  130.9795,      9.91,      0.40,    327.66,
  131.0208,      9.91,      0.40,    327.66,
  131.0628,      9.91,      0.40,    327.66,
  131.1041,      9.91,      0.40,    327.66,
  131.1458,      9.91,      0.40,    327.66,
  131.1878,      9.92,      0.40,    327.66,
  131.2295,      9.92,      0.40,    327.66,
  131.2708,      9.93,      0.40,    327.66,
  131.3128,      9.93,      0.40,    327.66,
  131.3544,      9.94,      0.40,    327.66,
  131.3965,      9.94,      0.40,    327.66,
  131.4378,      9.94,      0.40,    327.66,
  131.4795,      9.94,      0.40,    327.66,
  131.5215,      9.93,      0.40,    327.66,
  131.5628,      9.92,      0.40,    327.66,
  131.6047,      9.91,      0.40,    327.66,
  131.6464,      9.91,      0.40,    327.66,
  131.6878,      9.90,      0.40,    327.66,
  131.7298,      9.90,      0.40,    327.66,
  131.7713,      9.91,      3.75,    327.66,
  131.8131,      9.99,     55.55,    327.66,
  131.8550,      9.95,      3.58,    327.66,
  131.8965,      9.94,      0.40,    327.66,
  131.9385,      9.95,      0.40,    327.66,
  131.9802,      9.95,      0.40,    327.66,
  132.0215,      9.95,      0.40,    327.66,
  132.0635,      9.95,      0.40,    327.66,
  132.1052,      9.95,      0.40,    327.66,
  132.1465,      9.96,      0.40,    327.66,
  132.1885,      9.96,      0.40,    327.66,
  132.2302,      9.97,      0.40,    327.66,
  132.2722,      9.97,      0.40,    327.66,
  132.3135,      9.97,      0.40,    327.66,
  132.3552,      9.97,      0.40,    327.66,
  132.3972,      9.97,      0.40,    327.66,
  132.4385,      9.96,      0.40,    327.66,
  132.4802,      9.96,      0.40,    327.66,
  132.5222,      9.96,      0.40,    327.66,
  132.5635,      9.97,      0.40,    327.66,
  132.6052,      9.97,      0.40,    327.66,
  132.6472,      9.98,      0.40,    327.66,
  132.6892,      9.99,      0.40,    327.66,
  132.7309,      9.99,      0.40,    327.66,
  132.7722,      9.98,      0.40,    327.66,
  132.8142,      9.97,      0.40,    327.66,
  132.8556,      9.94,      0.40,    327.66,
  132.8972,      9.92,      0.40,    327.66,
  132.9392,      9.90,      0.40,    327.66,
  132.9809,      9.90,      0.40,    327.66,
  133.0222,      9.90,      0.40,    327.66,
  133.0642,      9.90,      0.40,    327.66,
  133.1059,      9.90,      0.40,    327.66,
  133.1479,      9.90,      0.40,    327.66,
  133.1892,      9.91,      0.40,    327.66,
  133.2309,      9.92,      0.40,    327.66,
  133.2729,      9.93,      0.40,    327.66,
  133.3142,      9.94,      0.40,    327.66,
  133.3559,      9.94,      0.40,    327.66,
  133.3979,      9.95,      0.40,    327.66,
  133.4392,      9.95,      0.40,    327.66,
  133.4809,      9.96,      0.40,    327.66,
  133.5229,      9.97,      0.40,    327.66,
  133.5649,      9.98,      0.40,    327.66,
  133.6066,     10.00,      0.40,    327.66,
  133.6479,     10.01,      0.40,    327.66,
  133.6899,     10.02,      0.40,    327.66,
  133.7316,     10.02,      0.40,    327.66,
  133.7729,     10.02,      0.82,    327.66,
  133.8149,     10.02,      0.83,    327.66,
  133.8564,     10.02,      1.88,    327.66,
  133.8979,     10.01,      1.60,    327.66,
  133.9399,     10.00,      0.47,    327.66,
  133.9816,      9.99,      0.40,    327.66,
  134.0236,      9.99,      0.40,    327.66,
  134.0649,      9.98,      0.40,    327.66,
  134.1066,      9.98,      0.40,    327.66,
  134.1486,      9.98,      0.40,    327.66,
  134.1899,      9.98,      0.40,    327.66,
  134.2316,      9.99,      0.40,    327.66,
  134.2736,      9.99,      0.40,    327.66,
  134.3149,      9.99,      0.40,    327.66,
  134.3566,      9.97,      0.40,    327.66,
  134.3986,      9.96,      0.40,    327.66,
  134.4406,      9.95,      0.40,    327.66,
  134.4823,      9.94,      0.40,    327.66,
  134.5236,      9.94,      0.40,    327.66,
  134.5656,      9.94,      0.40,    327.66,
  134.6073,      9.94,      0.40,    327.66,
  134.6486,      9.95,      0.40,    327.66,
  134.6906,      9.95,      0.40,    327.66,
  134.7323,      9.96,      0.40,    327.66,
  134.7736,      9.96,      0.40,    327.66,
  134.8155,      9.97,      0.40,    327.66,
  134.8575,      9.98,      0.40,    327.66,
  134.8993,      9.99,      0.40,    327.66,
  134.9405,     10.01,      0.40,    327.66,
  134.9823,     10.02,      0.40,    327.66,
  135.0243,     10.02,      0.40,    327.66,
  135.0656,     10.01,      0.40,    327.66,
  135.1073,     10.00,      0.40,    327.66,
  135.1493,     10.00,      0.40,    327.66,
  135.1906,     10.00,      0.40,    327.66,
  135.2323,     10.00,      0.40,    327.66,
  135.2743,     10.00,      0.40,    327.66,
  135.3163,     10.01,      0.40,    327.66,
  135.3580,     10.02,      0.40,    327.66,
  135.3993,     10.03,      0.40,    327.66,
  135.4413,     10.04,      0.40,    327.66,
  135.4830,     10.02,      0.40,    327.66,
  135.5243,     10.00,      0.40,    327.66,
  135.5663,      9.98,      0.40,    327.66,
  135.6080,      9.97,      0.40,    327.66,
  135.6493,      9.96,      0.40,    327.66,
  135.6913,      9.96,      0.40,    327.66,
  135.7330,      9.96,      0.40,    327.66,
  135.7750,      9.96,      0.40,    327.66,
  135.8162,      9.96,      0.40,    327.66,
  135.8584,      9.97,      0.40,    327.66,
  135.9000,      9.99,      0.40,    327.66,
  135.9412,      9.99,      0.40,    327.66,
  135.9830,     10.00,      0.40,    327.66,
  136.0250,     10.01,      0.40,    327.66,
  136.0663,     10.03,      0.40,    327.66,
  136.1080,     10.05,      0.40,    327.66,
  136.1500,     10.07,      0.40,    327.66,
  136.1920,     10.07,      0.40,    327.66,
  136.2337,     10.07,      0.40,    327.66,
  136.2750,     10.07,      0.40,    327.66,
  136.3170,     10.06,      0.40,    327.66,
  136.3587,     10.05,      0.40,    327.66,
  136.4000,     10.04,      0.40,    327.66,
  136.4420,     10.03,      0.40,    327.66,
  136.4837,     10.02,      0.40,    327.66,
  136.5250,     10.02,      0.40,    327.66,
  136.5670,     10.01,      0.40,    327.66,
  136.6087,     10.01,      0.40,    327.66,
  136.6507,     10.02,      0.40,    327.66,
  136.6920,     10.02,      0.40,    327.66,
  136.7337,     10.02,      0.40,    327.66,
  136.7756,     10.03,      0.40,    327.66,
  136.8169,     10.03,      0.40,    327.66,
  136.8591,     10.03,      0.40,    327.66,
  136.9007,     10.02,      0.40,    327.66,
  136.9426,     10.02,      0.40,    327.66,
  136.9837,     10.02,      0.40,    327.66,
  137.0257,     10.03,      0.40,    327.66,
  137.0677,     10.03,      0.40,    327.66,
  137.1094,     10.04,      0.40,    327.66,
  137.1507,     10.04,      0.40,    327.66,
  137.1927,     10.05,      0.40,    327.66,
  137.2342,     10.05,      0.40,    327.66,
  137.2757,     10.04,      0.40,    327.66,
  137.3177,     10.02,      0.40,    327.66,
  137.3594,     10.00,      0.40,    327.66,
  137.4007,      9.99,      0.40,    327.66,
  137.4427,      9.98,      0.40,    327.66,
  137.4844,      9.98,      0.40,    327.66,
  137.5264,      9.98,      0.40,    327.66,
  137.5677,      9.99,      0.40,    327.66,
  137.6094,     10.00,      0.40,    327.66,
  137.6514,     10.01,      0.40,    327.66,
  137.6927,     10.02,      0.40,    327.66,
  137.7344,     10.02,      0.40,    327.66,
  137.7763,     10.04,      0.40,    327.66,
  137.8183,     10.08,      0.40,    327.66,
  137.8598,     10.10,      0.40,    327.66,
  137.9014,     10.11,      0.40,    327.66,
  137.9433,     10.11,      0.40,    327.66,
  137.9851,     10.09,      0.40,    327.66,
  138.0264,     10.08,      0.40,    327.66,
  138.0684,     10.07,      0.40,    327.66,
  138.1101,     10.07,      0.40,    327.66,
  138.1514,     10.07,      0.40,    327.66,
  138.1934,     10.07,      0.40,    327.66,
  138.2351,     10.07,      0.40,    327.66,
  138.2764,     10.08,      0.40,    327.66,
  138.3184,     10.09,      0.40,    327.66,
  138.3601,     10.10,      0.40,    327.66,
  138.4021,     10.11,      0.40,    327.66,
  138.4434,     10.11,      0.40,    327.66,
  138.4851,     10.11,      0.40,    327.66,
  138.5271,     10.09,      0.40,    327.66,
  138.5684,     10.06,      0.40,    327.66,
  138.6101,     10.04,      0.40,    327.66,
  138.6521,     10.02,      0.40,    327.66,
  138.6941,     10.01,      0.40,    327.66,
  138.7355,     10.01,      0.40,    327.66,
  138.7771,     10.01,      0.40,    327.66,
  138.8190,     10.02,      0.40,    327.66,
  138.8605,     10.03,      0.40,    327.66,
  138.9021,     10.04,      0.40,    327.66,
  138.9440,     10.05,      0.40,    327.66,
  138.9858,     10.06,      0.40,    327.66,
  139.0271,     10.06,      0.40,    327.66,
  139.0691,     10.07,      0.40,    327.66,
  139.1108,     10.08,      0.40,    327.66,
  139.1528,     10.09,      0.40,    327.66,
  139.1941,     10.10,      0.40,    327.66,
  139.2358,     10.11,      0.40,    327.66,
  139.2778,     10.11,      0.40,    327.66,
  139.3191,     10.11,      0.40,    327.66,
  139.3608,     10.10,      0.40,    327.66,
  139.4028,     10.10,      0.40,    327.66,
  139.4441,     10.09,      0.40,    327.66,
  139.4858,     10.09,      0.40,    327.66,
  139.5278,     10.09,      0.40,    327.66,
  139.5698,     10.10,      0.40,    327.66,
  139.6110,     10.10,      0.40,    327.66,
  139.6532,     10.11,      0.40,    327.66,
  139.6948,     10.11,      0.40,    327.66,
  139.7361,     10.11,      0.40,    327.66,
  139.7778,     10.10,      0.40,    327.66,
  139.8197,     10.10,      0.40,    327.66,
  139.8611,     10.09,      0.40,    327.66,
  139.9028,     10.09,      0.40,    327.66,
  139.9447,     10.09,      0.40,    327.66,
  139.9865,     10.09,      0.40,    327.66,
  140.0285,     10.10,      0.40,    327.66,
  140.0698,     10.10,      0.40,    327.66,
  140.1115,     10.10,      0.40,    327.66,
  140.1535,     10.10,      0.40,    327.66,
  140.1948,     10.11,      0.40,    327.66,
  140.2365,     10.11,      0.40,    327.66,
  140.2785,     10.11,      0.40,    327.66,
  140.3198,     10.11,      0.40,    327.66,
  140.3615,     10.10,      0.40,    327.66,
  140.4035,     10.09,      0.40,    327.66,
  140.4455,     10.08,      0.40,    327.66,
  140.4872,     10.08,      0.40,    327.66,
  140.5285,     10.08,      0.40,    327.66,
  140.5705,     10.08,      0.40,    327.66,
  140.6122,     10.08,      0.40,    327.66,
  140.6535,     10.09,      0.40,    327.66,
  140.6955,     10.09,      0.40,    327.66,
  140.7368,     10.09,      0.40,    327.66,
  140.7789,     10.09,      0.40,    327.66,
  140.8205,     10.10,      0.40,    327.66,
  140.8619,     10.10,      0.40,    327.66,
  140.9042,     10.10,      0.40,    327.66,
  140.9454,     10.10,      0.40,    327.66,
  140.9872,     10.10,      0.40,    327.66,
  141.0292,     10.10,      0.40,    327.66,
  141.0705,     10.10,      0.40,    327.66,
  141.1122,     10.11,      0.40,    327.66,
  141.1542,     10.11,      0.40,    327.66,
  141.1955,     10.11,      0.40,    327.66,
  141.2372,     10.11,      0.40,    327.66,
  141.2792,     10.11,      0.40,    327.66,
  141.3212,     10.10,      0.40,    327.66,
  141.3629,     10.09,      0.40,    327.66,
  141.4042,     10.09,      0.40,    327.66,
  141.4462,     10.09,      0.40,    327.66,
  141.4879,     10.09,      0.40,    327.66,
  141.5292,     10.09,      0.40,    327.66,
  141.5712,     10.10,      0.40,    327.66,
  141.6129,     10.10,      0.40,    327.66,
  141.6542,     10.10,      0.40,    327.66,
  141.6962,     10.11,      0.40,    327.66,
  141.7377,     10.11,      0.40,    327.66,
  141.7799,     10.12,      0.40,    327.66,
  141.8211,     10.12,      0.40,    327.66,
  141.8632,     10.12,      0.40,    327.66,
  141.9049,     10.11,      0.40,    327.66,
  141.9461,     10.11,      0.40,    327.66,
  141.9879,     10.11,      0.40,    327.66,
  142.0299,     10.11,      0.40,    327.66,
  142.0712,     10.11,      0.40,    327.66,
  142.1129,     10.11,      0.40,    327.66,
  142.1549,     10.12,      0.40,    327.66,
  142.1969,     10.12,      0.40,    327.66,
  142.2386,     10.12,      0.40,    327.66,
  142.2799,     10.13,      0.40,    327.66,
  142.3219,     10.14,      0.40,    327.66,
  142.3636,     10.15,      0.40,    327.66,
  142.4049,     10.16,      0.40,    327.66,
  142.4469,     10.16,      0.40,    327.66,
  142.4886,     10.15,      0.40,    327.66,
  142.5299,     10.13,      0.40,    327.66,
  142.5719,     10.12,      0.40,    327.66,
  142.6138,     10.11,      0.40,    327.66,
  142.6554,     10.11,      0.40,    327.66,
