 Branch:,           1 , # of structures:,           1 , outlet temperatures
      JDAY,      T(C),   Q(m3/s),    ELEVCL,
  107.1684,      8.87,      2.20,    327.66,
  107.2099,      8.85,      2.20,    327.66,
  107.2521,      8.83,      2.20,    327.66,
  107.2934,      8.82,      2.20,    327.66,
  107.3352,      8.81,      2.20,    327.66,
  107.3771,      8.81,      2.20,    327.66,
  107.4191,      8.82,      2.19,    327.66,
  107.4604,      8.83,      2.20,    327.66,
  107.5021,      8.85,      2.20,    327.66,
  107.5441,      8.86,      2.20,    327.66,
  107.5854,      8.87,      2.19,    327.66,
  107.6271,      8.86,      2.19,    327.66,
  107.6691,      8.85,      2.20,    327.66,
  107.7103,      8.84,      4.29,    327.66,
  107.7521,      8.82,     10.03,    327.66,
  107.7939,      8.97,     60.79,    327.66,
  107.8355,      8.95,     20.45,    327.66,
  107.8772,      8.94,      5.73,    327.66,
  107.9191,      8.95,     10.46,    327.66,
  107.9606,      8.93,      6.16,    327.66,
  108.0027,      8.90,      2.43,    327.66,
  108.0441,      8.88,      2.20,    327.66,
  108.0858,      8.85,      2.21,    327.66,
  108.1274,      8.81,      2.19,    327.66,
  108.1697,      8.83,      3.58,    327.66,
  108.2107,      8.81,      5.02,    327.66,
  108.2528,      8.79,      2.46,    327.66,
  108.2948,      8.79,      2.21,    327.66,
  108.3359,      8.79,      2.19,    327.66,
  108.3778,      8.78,      2.19,    327.66,
  108.4198,      8.78,      2.20,    327.66,
  108.4611,      8.79,      2.21,    327.66,
  108.5028,      8.80,      2.19,    327.66,
  108.5448,      8.81,      2.19,    327.66,
  108.5861,      8.82,      2.20,    327.66,
  108.6278,      8.83,      2.21,    327.66,
  108.6698,      8.82,      2.19,    327.66,
  108.7112,      8.81,      2.66,    327.66,
  108.7534,      8.80,     10.60,    327.66,
  108.7948,      8.93,     22.40,    327.66,
  108.8365,      8.90,     20.42,    327.66,
  108.8785,      8.90,     18.56,    327.66,
  108.9197,      8.88,      5.95,    327.66,
  108.9619,      8.76,      2.52,    327.66,
  109.0035,      8.78,      2.19,    327.66,
  109.0447,      8.79,      2.20,    327.66,
  109.0867,      8.80,      2.19,    327.66,
  109.1285,      8.80,      2.20,    327.66,
  109.1705,      8.80,      2.19,    327.66,
  109.2117,      8.80,      2.20,    327.66,
  109.2535,      8.79,      2.20,    327.66,
  109.2955,      8.79,      2.20,    327.66,
  109.3367,      8.79,      2.20,    327.66,
  109.3785,      8.79,      2.20,    327.66,
  109.4205,      8.79,      2.20,    327.66,
  109.4621,      8.79,      2.19,    327.66,
  109.5035,      8.80,      2.20,    327.66,
  109.5455,      8.81,      2.20,    327.66,
  109.5872,      8.81,      2.20,    327.66,
  109.6292,      8.81,      2.19,    327.66,
  109.6705,      8.81,      2.20,    327.66,
  109.7123,      8.81,      2.20,    327.66,
  109.7542,      8.81,      3.53,    327.66,
  109.7955,      8.84,      5.63,    327.66,
  109.8371,      9.01,     98.25,    327.66,
  109.8788,      9.06,     53.40,    327.66,
  109.9204,      9.08,      2.44,    327.66,
  109.9623,      9.08,      2.19,    327.66,
  110.0042,      9.06,      2.18,    327.66,
  110.0462,      9.01,      2.19,    327.66,
  110.0872,      8.95,      2.20,    327.66,
  110.1292,      8.91,      2.17,    327.66,
  110.1712,      8.89,      2.20,    327.66,
  110.2128,      8.87,      2.21,    327.66,
  110.2542,      8.86,      2.19,    327.66,
  110.2962,      8.84,      2.20,    327.66,
  110.3379,      8.82,      2.20,    327.66,
  110.3792,      8.83,      2.19,    327.66,
  110.4212,      8.82,      2.19,    327.66,
  110.4626,      8.81,      2.19,    327.66,
  110.5049,      8.81,      2.20,    327.66,
  110.5462,      8.83,      2.20,    327.66,
  110.5882,      8.82,      2.19,    327.66,
  110.6298,      8.82,      2.20,    327.66,
  110.6712,      8.83,      2.19,    327.66,
  110.7131,      8.84,      2.20,    327.66,
  110.7549,      8.85,      3.50,    327.66,
  110.7962,      8.87,      9.73,    327.66,
  110.8385,      8.96,     12.60,    327.66,
  110.8799,      8.94,      2.68,    327.66,
  110.9219,      8.85,      2.20,    327.66,
  110.9632,      8.82,      2.19,    327.66,
  111.0048,      8.81,      2.19,    327.66,
  111.0469,      8.82,      2.20,    327.66,
  111.0883,      8.83,      2.20,    327.66,
  111.1299,      8.83,      2.20,    327.66,
  111.1719,      8.84,      2.19,    327.66,
  111.2133,      8.85,      2.19,    327.66,
  111.2549,      8.85,      2.20,    327.66,
  111.2969,      8.85,      2.19,    327.66,
  111.3387,      8.86,      2.20,    327.66,
  111.3806,      8.87,      2.19,    327.66,
  111.4219,      8.89,      2.20,    327.66,
  111.4640,      8.90,      2.20,    327.66,
  111.5056,      8.91,      2.20,    327.66,
  111.5469,      8.94,      2.19,    327.66,
  111.5890,      9.01,      2.20,    327.66,
  111.6306,      9.05,      2.19,    327.66,
  111.6719,      9.03,      2.19,    327.66,
  111.7139,      8.98,      2.19,    327.66,
  111.7556,      8.94,      2.20,    327.66,
  111.7976,      8.90,      2.17,    327.66,
  111.8389,      8.87,      2.19,    327.66,
  111.8806,      8.85,      2.19,    327.66,
  111.9226,      8.87,      2.20,    327.66,
  111.9644,      8.90,      2.19,    327.66,
  112.0056,      8.92,      2.19,    327.66,
  112.0476,      8.95,      2.19,    327.66,
  112.0890,      8.98,      2.19,    327.66,
  112.1306,      8.98,      3.62,    327.66,
  112.1726,      9.01,      5.06,    327.66,
  112.2140,      9.01,      5.10,    327.66,
  112.2563,      8.97,      5.05,    327.66,
  112.2976,      8.93,      4.78,    327.66,
  112.3392,      8.89,      2.52,    327.66,
  112.3813,      8.86,      2.20,    327.66,
  112.4226,      8.85,      2.19,    327.66,
  112.4642,      8.85,      2.20,    327.66,
  112.5063,      8.85,      2.19,    327.66,
  112.5476,      8.85,      2.20,    327.66,
  112.5898,      8.85,      2.19,    327.66,
  112.6313,      8.84,      2.19,    327.66,
  112.6733,      8.82,      2.19,    327.66,
  112.7147,      8.81,      2.18,    327.66,
  112.7563,      8.80,      3.54,    327.66,
  112.7983,      8.79,     11.06,    327.66,
  112.8399,      8.79,     10.77,    327.66,
  112.8813,      8.81,      4.63,    327.66,
  112.9233,      8.83,      2.48,    327.66,
  112.9647,      8.85,      2.17,    327.66,
  113.0063,      8.88,      2.16,    327.66,
  113.0483,      8.90,      2.17,    327.66,
  113.0900,      8.90,      2.18,    327.66,
  113.1320,      8.92,      2.18,    327.66,
  113.1733,      8.95,      2.18,    327.66,
  113.2150,      8.96,      2.17,    327.66,
  113.2570,      8.96,      3.62,    327.66,
  113.2983,      8.98,      5.12,    327.66,
  113.3402,      8.99,      2.53,    327.66,
  113.3821,      8.96,      2.20,    327.66,
  113.4233,      8.94,      2.20,    327.66,
  113.4655,      8.94,      2.18,    327.66,
  113.5070,      8.94,      2.17,    327.66,
  113.5490,      8.94,      2.18,    327.66,
  113.5900,      8.94,      2.17,    327.66,
  113.6320,      8.94,      3.54,    327.66,
  113.6740,      8.94,      5.00,    327.66,
  113.7157,      8.92,      5.25,    327.66,
  113.7570,      8.89,     14.81,    327.66,
  113.7990,      8.87,     15.51,    327.66,
  113.8404,      8.85,      8.30,    327.66,
  113.8820,      8.84,      5.55,    327.66,
  113.9239,      8.85,      2.53,    327.66,
  113.9657,      8.86,      2.18,    327.66,
  114.0077,      8.87,      2.16,    327.66,
  114.0490,      8.89,      2.16,    327.66,
  114.0910,      8.90,      2.15,    327.66,
  114.1324,      8.90,      2.19,    327.66,
  114.1740,      8.91,      2.18,    327.66,
  114.2161,      8.91,      2.18,    327.66,
  114.2577,      8.91,      2.17,    327.66,
  114.2990,      8.92,      2.19,    327.66,
  114.3410,      8.93,      2.14,    327.66,
  114.3827,      8.93,      2.19,    327.66,
  114.4247,      8.92,      2.20,    327.66,
  114.4660,      8.94,      2.19,    327.66,
  114.5077,      8.94,      2.18,    327.66,
  114.5497,      8.93,      2.17,    327.66,
  114.5914,      8.92,      2.17,    327.66,
  114.6327,      8.91,      2.18,    327.66,
  114.6747,      8.88,      2.19,    327.66,
  114.7166,      8.87,      2.19,    327.66,
  114.7583,      8.87,      4.87,    327.66,
  114.7998,      8.88,     19.55,    327.66,
  114.8413,      9.11,     45.77,    327.66,
  114.8830,      9.01,     18.19,    327.66,
  114.9247,      9.07,     16.66,    327.66,
  114.9665,      9.11,     16.23,    327.66,
  115.0083,      9.11,      3.43,    327.66,
  115.0497,      9.12,      2.20,    327.66,
  115.0918,      9.11,      2.20,    327.66,
  115.1333,      9.08,      2.20,    327.66,
  115.1747,      9.03,      2.20,    327.66,
  115.2167,      8.99,      2.19,    327.66,
  115.2583,      8.96,      2.20,    327.66,
  115.3003,      8.95,      2.20,    327.66,
  115.3419,      8.94,      2.20,    327.66,
  115.3833,      8.93,      2.19,    327.66,
  115.4253,      8.92,      2.21,    327.66,
  115.4668,      8.91,      2.20,    327.66,
  115.5083,      8.90,      2.20,    327.66,
  115.5503,      8.89,      2.19,    327.66,
  115.5922,      8.88,      2.21,    327.66,
  115.6333,      8.88,      2.20,    327.66,
  115.6753,      8.90,      2.19,    327.66,
  115.7167,      8.92,      2.19,    327.66,
  115.7590,      8.93,      3.91,    327.66,
  115.8004,      9.05,     16.11,    327.66,
  115.8419,      9.07,     16.65,    327.66,
  115.8841,      9.05,     16.07,    327.66,
  115.9257,      8.95,      3.45,    327.66,
  115.9670,      8.95,      2.19,    327.66,
  116.0090,      8.94,      2.20,    327.66,
  116.0503,      8.94,      2.20,    327.66,
  116.0926,      8.93,      2.20,    327.66,
  116.1340,      8.93,      2.21,    327.66,
  116.1760,      8.93,      2.19,    327.66,
  116.2176,      8.93,      2.20,    327.66,
  116.2590,      8.93,      2.20,    327.66,
  116.3010,      8.92,      2.20,    327.66,
  116.3425,      8.92,      2.20,    327.66,
  116.3840,      8.91,      2.20,    327.66,
  116.4260,      8.91,      2.20,    327.66,
  116.4673,      8.91,      2.20,    327.66,
  116.5092,      8.91,      2.21,    327.66,
  116.5510,      8.93,      3.96,    327.66,
  116.5931,      8.95,      7.44,    327.66,
  116.6347,      8.97,      7.70,    327.66,
  116.6760,      9.01,      7.71,    327.66,
  116.7179,      9.03,      7.72,    327.66,
  116.7597,      9.02,      5.02,    327.66,
  116.8010,      9.00,      5.27,    327.66,
  116.8429,      9.00,      4.86,    327.66,
  116.8847,      8.99,      4.60,    327.66,
  116.9260,      8.97,      4.58,    327.66,
  116.9679,      8.97,      4.68,    327.66,
  117.0097,      8.98,      5.04,    327.66,
  117.0517,      8.97,      5.09,    327.66,
  117.0930,      8.96,      5.08,    327.66,
  117.1347,      8.95,      5.06,    327.66,
  117.1767,      8.95,      5.15,    327.66,
  117.2184,      8.94,      5.22,    327.66,
  117.2599,      8.93,      5.00,    327.66,
  117.3013,      8.94,      2.46,    327.66,
  117.3433,      8.94,      2.20,    327.66,
  117.3847,      8.94,      2.20,    327.66,
  117.4267,      8.94,      2.19,    327.66,
  117.4683,      8.95,      2.19,    327.66,
  117.5104,      8.95,      2.21,    327.66,
  117.5517,      8.95,      2.20,    327.66,
  117.5937,      8.94,      2.20,    327.66,
  117.6351,      8.94,      2.19,    327.66,
  117.6767,      8.93,      2.20,    327.66,
  117.7183,      8.93,      3.66,    327.66,
  117.7604,      8.94,      5.30,    327.66,
  117.8017,      8.95,      5.17,    327.66,
  117.8438,      8.96,      4.99,    327.66,
  117.8857,      8.96,      2.49,    327.66,
  117.9273,      8.96,      2.21,    327.66,
  117.9691,      8.97,      2.19,    327.66,
  118.0104,      8.97,      2.20,    327.66,
  118.0524,      8.97,      2.21,    327.66,
  118.0943,      8.96,      2.20,    327.66,
  118.1354,      8.95,      2.20,    327.66,
  118.1774,      8.95,      2.19,    327.66,
  118.2191,      8.95,      2.20,    327.66,
  118.2606,      8.94,      2.21,    327.66,
  118.3024,      8.94,      2.20,    327.66,
  118.3441,      8.93,      2.20,    327.66,
  118.3861,      8.92,      2.20,    327.66,
  118.4274,      8.91,      2.20,    327.66,
  118.4696,      8.91,      2.20,    327.66,
  118.5111,      8.93,      2.20,    327.66,
  118.5524,      8.94,      2.20,    327.66,
  118.5941,      8.94,      2.20,    327.66,
  118.6361,      8.94,      2.21,    327.66,
  118.6774,      8.95,      2.20,    327.66,
  118.7196,      8.96,      2.20,    327.66,
  118.7611,      8.97,      3.59,    327.66,
  118.8026,      8.98,      4.97,    327.66,
  118.8447,      8.97,      4.85,    327.66,
  118.8860,      8.97,      2.47,    327.66,
  118.9281,      8.98,      2.20,    327.66,
  118.9700,      9.02,      2.20,    327.66,
  119.0111,      9.07,      2.20,    327.66,
  119.0531,      9.07,      2.20,    327.66,
  119.0948,      9.05,      2.21,    327.66,
  119.1361,      9.03,      2.20,    327.66,
  119.1781,      9.00,      2.20,    327.66,
  119.2198,      8.99,      2.20,    327.66,
  119.2618,      8.98,      2.19,    327.66,
  119.3031,      8.98,      2.21,    327.66,
  119.3448,      8.99,      2.20,    327.66,
  119.3868,      8.99,      2.20,    327.66,
  119.4281,      8.99,      2.19,    327.66,
  119.4698,      8.99,      2.21,    327.66,
  119.5118,      8.96,      2.20,    327.66,
  119.5531,      8.93,      2.19,    327.66,
  119.5952,      8.90,      2.20,    327.66,
  119.6368,      8.88,      2.20,    327.66,
  119.6788,      8.87,      2.21,    327.66,
  119.7203,      8.87,      2.19,    327.66,
  119.7618,      8.88,      3.59,    327.66,
  119.8038,      8.90,      5.32,    327.66,
  119.8454,      8.92,     15.69,    327.66,
  119.8868,      8.94,      3.44,    327.66,
  119.9288,      8.95,      2.20,    327.66,
  119.9704,      8.97,      2.20,    327.66,
  120.0118,      8.99,      2.20,    327.66,
  120.0538,      8.99,      2.20,    327.66,
  120.0957,      9.01,      2.20,    327.66,
  120.1375,      9.03,      2.20,    327.66,
  120.1788,      9.05,      2.20,    327.66,
  120.2207,      9.05,      2.21,    327.66,
  120.2625,      9.03,      2.20,    327.66,
  120.3038,      9.02,      2.20,    327.66,
  120.3458,      9.01,      2.20,    327.66,
  120.3874,      8.99,      2.20,    327.66,
  120.4288,      8.98,      2.20,    327.66,
  120.4708,      8.97,      2.20,    327.66,
  120.5125,      8.98,      2.20,    327.66,
  120.5545,      8.99,      2.19,    327.66,
  120.5960,      9.00,      2.19,    327.66,
  120.6375,      9.00,      2.21,    327.66,
  120.6795,      9.00,      2.20,    327.66,
  120.7207,      9.02,      2.20,    327.66,
  120.7625,      9.05,      2.20,    327.66,
  120.8045,      9.08,      3.64,    327.66,
  120.8464,      9.07,      5.31,    327.66,
  120.8875,      9.06,      2.58,    327.66,
  120.9295,      9.03,      2.20,    327.66,
  120.9715,      9.01,      2.20,    327.66,
  121.0131,      9.00,      2.19,    327.66,
  121.0545,      8.99,      2.20,    327.66,
  121.0965,      8.98,      2.21,    327.66,
  121.1380,      8.98,      2.20,    327.66,
  121.1795,      8.99,      2.19,    327.66,
  121.2215,      9.00,      3.52,    327.66,
  121.2630,      9.04,     10.28,    327.66,
  121.3045,      9.11,     16.07,    327.66,
  121.3468,      9.15,     16.37,    327.66,
  121.3882,      9.13,      5.33,    327.66,
  121.4302,      9.09,      4.76,    327.66,
  121.4715,      9.08,      5.08,    327.66,
  121.5132,      9.06,      5.36,    327.66,
  121.5552,      9.02,      5.22,    327.66,
  121.5964,      8.98,      4.93,    327.66,
  121.6382,      8.95,      5.06,    327.66,
  121.6802,      8.92,      2.54,    327.66,
  121.7215,      8.90,      2.20,    327.66,
  121.7632,      8.90,      3.55,    327.66,
  121.8052,      8.91,     15.41,    327.66,
  121.8469,      9.17,     48.34,    327.66,
  121.8885,      9.03,     16.06,    327.66,
  121.9300,      8.92,      5.33,    327.66,
  121.9719,      8.93,      5.42,    327.66,
  122.0139,      8.93,      2.56,    327.66,
  122.0552,      8.92,      2.20,    327.66,
  122.0970,      8.93,      2.20,    327.66,
  122.1389,      8.94,      2.20,    327.66,
  122.1802,      8.95,      2.20,    327.66,
  122.2222,      8.97,      2.20,    327.66,
  122.2637,      8.99,      2.20,    327.66,
  122.3059,      9.01,      2.20,    327.66,
  122.3473,      9.02,      2.20,    327.66,
  122.3889,      9.04,      2.20,    327.66,
  122.4309,      9.05,      2.19,    327.66,
