date, balance_flow [cfs]
61069980,-694.814443519,
61070040,112.551226852,
61070100,499.719081481,
61070160,324.926552778,
61070220,451.782003703,
61070280,74.9880129629,
61070340,259.298512037,
61070400,257.602493519,
61070460,268.739988889,
61070520,470.580489815,
61070580,238.131987037,
61070640,373.558988889,
61070700,-66.1260166671,
61070760,532.398,
61070820,154.678983334,
61070880,106.095487963,
61070940,180.083,
61071000,110.107996296,
61071060,36.4209962966,
61071120,388.972500926,
61071180,-163.52251574,
61071240,381.131990741,
61071300,87.4654916664,
61071360,33.0839944448,
61071420,367.800547222,
61071480,-769.013391667,
61071540,276.272899028,
61071600,808.742100416,
61071660,355.527607083,
61071720,212.55798375,
61071780,417.95898375,
61071840,196.458392917,
61071900,29.1977533327,
61071960,105.540065,
61072020,-35.4902629166,
61072080,-111.980279167,
61072140,477.823360417,
61072200,294.6030325,
61072260,283.375376666,
61072320,261.482560371,
61072380,29.4019629623,
61072440,50.1844620373,
61072500,132.234962963,
61072560,210.399463889,
61072620,-25.2600388894,
61072680,64.0444620373,
61072740,51.0064620373,
61072800,-79.7386388888,
61072860,-469.803865741,
61072920,-247.025883333,
61072980,148.071619444,
61073040,546.920519861,
61073100,456.210230417,
61073160,193.2370325,
61073220,356.9580325,
61073280,583.338216204,
61073340,219.245977778,
61073400,413.697478704,
61073460,292.112975926,
61073520,236.507981481,
61073580,259.661981482,
61073640,227.915493518,
61073700,478.108493518,
61073760,22.620487963,
61073820,-28.2545083328,
61073880,-23.9045046301,
61073940,108.311497222,
61074000,157.877495371,
61074060,-27.9715083336,
61074120,87.404994444,
61074180,-16.9650092586,
61074240,193.357996296,
61074300,-529.228012963,
61074360,-1221.62189444,
61074420,1412.20741681,
61074480,740.724,
61074540,651.041,
61074600,308.648311666,
61074660,17.0566720834,
61074720,409.427672083,
61074780,290.122014398,
61074840,293.593497222,
61074900,413.515,
61074960,276.752998147,
61075020,273.724998148,
61075080,167.219001852,
61075140,-34.2995101845,
61075200,137.275487963,
61075260,333.502491666,
61075320,-130.545515741,
61075380,209.707990741,
61075440,27.1304861105,
61075500,73.5479907414,
61075560,58.6109907406,
61075620,89.774994444,
61075680,98.5444990741,
61075740,-299.783016666,
61075800,-896.551892593,
61075860,962.787776019,
61075920,674.910360417,
61075980,557.19404875,
61076040,482.166311666,
61076100,253.364344167,
61076160,250.778688334,
61076220,277.687,
61076280,367.823655833,
61076340,292.714672083,
61076400,139.611344167,
61076460,464.424639583,
61076520,343.673065,
61076580,98.6000812502,
61076640,111.905753334,
61076700,93.3664091659,
61076760,95.0103530093,
61076820,86.5429888889,
61076880,190.454489816,
61076940,-111.112011111,
61077000,190.294994444,
61077060,132.062491666,
61077120,151.264996297,
61077180,-266.065957407,
61077240,352.845595231,
61077300,694.414197917,
61077360,334.250360417,
61077420,476.7060975,
61077480,519.1119675,
61077540,116.033672083,
61077600,287.875655833,
61077660,286.75801625,
61077720,284.092016249,
61077780,323.741344167,
61077840,258.296704584,
61077900,252.609360416,
61077960,288.033409167,
61078020,374.890704584,
61078080,329.232065,
61078140,68.7530974995,
61078200,-46.5885908332,
61078260,-61.2596233336,
61078320,11.4207370833,
61078380,12.6564091668,
61078440,126.183457917,
61078500,451.084343751,
61078560,266.616482407,
61078620,-518.520235324,
61078680,-59.3216500005,
61078740,260.01508125,
61078800,460.152737083,
61078860,20.1473929166,
61078920,365.564672083,
61078980,126.921720833,
61079040,126.847065,
61079100,25.2897370834,
61079160,-76.0329187499,
61079220,-1.1715908332,
61079280,-66.9722466664,
61079340,184.870392917,
61079400,73.9713711112,
61079460,-3.02350833356,
61079520,187.965493518,
61079580,154.793998148,
61079640,23.5009962965,
61079700,16.6014953699,
61079760,166.159992593,
61079820,223.496493518,
61079880,241.963475,
61079940,279.157471297,
61080000,94.5899722217,
61080060,-215.121024074,
61080120,-360.781386111,
61080180,77.0159833329,
61080240,1072.12701111,
61080300,331.216506482,
61080360,416.916998148,
61080420,129.087491666,
61080480,146.86248426,
61080540,397.518968518,
61080600,424.053966667,
61080660,197.178463889,
61080720,472.474467592,
61080780,220.488465741,
61080840,-147.973011111,
61080900,386.027988889,
61080960,-160.372517592,
61081020,62.0617527773,
61081080,54.7255240742,
61081140,293.006762037,
61081200,78.7192314813,
61081260,-0.0108296293859,
61081320,174.02305463,
61081380,17.9692314813,
61081440,-176.678768519,
61081500,196.682292593,
61081560,-203.203681482,
61081620,1108.46059167,
61081680,678.105585185,
61081740,574.08705463,
61081800,548.642292593,
61081860,370.06805463,
61081920,-13.5097685187,
61081980,113.974762038,
61082040,82.9969388885,
61082100,-4.04141481432,
61082160,319.475292592,
61082220,-1.22623796253,
61082280,267.52005463,
61082340,166.276347222,
61082400,265.077700926,
61082460,26.7903472216,
61082520,222.002347222,
61082580,294.15027963,
61082640,124.139572223,
61082700,-9.04678148186,
61082760,285.529196667,
61082820,256.996033889,
61082880,-557.601927222,
61082940,-2845.39005241,
61083000,644.869962037,
61083060,3014.76725463,
61083120,1116.84901667,
61083180,352.948996297,
61083240,-53.3169851854,
61083300,220.399513889,
61083360,142.191497222,
61083420,60.6179925923,
61083480,74.583493519,
61083540,134.931996296,
61083600,80.6534953707,
61083660,42.4289962965,
61083720,56.7524972216,
61083780,116.684497222,
61083840,83.6489981483,
61083900,32.2929962966,
61083960,69.4444972224,
61084020,259.481499073,
61084080,120.856493519,
61084140,132.532988889,
61084200,61.538487963,
61084260,-22.3160092594,
61084320,-302.310014815,
61084380,-432.516914815,
61084440,444.85310926,
61084500,752.626506481,
61084560,396.585996297,
61084620,187.329504629,
61084680,302.03450463,
61084740,128.383996296,
61084800,-7.29350277762,
61084860,87.5859962966,
61084920,38.6499962957,
61084980,86.2464972224,
61085040,40.9974972224,
61085100,69.2539981483,
61085160,-8.50650277758,
