$Trinity Lake Swift Cr inflow Tw updated year 2017 YC 06/01/23,
",,,",
Jday,Swift 
74.417,6.83
74.458,6.83
74.5,6.83
74.542,6.83
74.583,6.83
74.625,6.83
74.667,6.83
74.708,6.83
74.75,6.83
74.792,6.83
74.833,6.83
74.875,6.83
74.917,6.83
74.958,6.83
75,6.61
75.042,6.61
75.083,6.61
75.125,6.61
75.167,6.61
75.208,6.61
75.25,6.61
75.292,6.61
75.333,6.61
75.375,6.61
75.417,6.61
75.458,6.61
75.5,6.61
75.542,6.61
75.583,6.61
75.625,6.61
75.667,6.61
75.708,6.61
75.75,6.61
75.792,6.61
75.833,6.61
75.875,6.61
75.917,6.61
75.958,6.61
76,6.29
76.042,6.29
76.083,6.29
76.125,6.29
76.167,6.29
76.208,6.29
76.25,6.29
76.292,6.29
76.333,6.29
76.375,6.29
76.417,6.29
76.458,6.29
76.5,6.29
76.542,6.29
76.583,6.29
76.625,6.29
76.667,6.29
76.708,6.29
76.75,6.29
76.792,6.29
76.833,6.29
76.875,6.29
76.917,6.29
76.958,6.29
77,6.8
77.042,6.8
77.083,6.8
77.125,6.8
77.167,6.8
77.208,6.8
77.25,6.8
77.292,6.8
77.333,6.8
77.375,6.8
77.417,6.8
77.458,6.8
77.5,6.8
77.542,6.8
77.583,6.8
77.625,6.8
77.667,6.8
77.708,6.8
77.75,6.8
77.792,6.8
77.833,6.8
77.875,6.8
77.917,6.8
77.958,6.8
78,6.75
78.042,6.75
78.083,6.75
78.125,6.75
78.167,6.75
78.208,6.75
78.25,6.75
78.292,6.75
78.333,6.75
78.375,6.75
78.417,6.75
78.458,6.75
78.5,6.75
78.542,6.75
78.583,6.75
78.625,6.75
78.667,6.75
78.708,6.75
78.75,6.75
78.792,6.75
78.833,6.75
78.875,6.75
78.917,6.75
78.958,6.75
79,6.76
79.042,6.76
79.083,6.76
79.125,6.76
79.167,6.76
79.208,6.76
79.25,6.76
79.292,6.76
79.333,6.76
79.375,6.76
79.417,6.76
79.458,6.76
79.5,6.76
79.542,6.76
79.583,6.76
79.625,6.76
79.667,6.76
79.708,6.76
79.75,6.76
79.792,6.76
79.833,6.76
79.875,6.76
79.917,6.76
79.958,6.76
80,6.55
80.042,6.55
80.083,6.55
80.125,6.55
80.167,6.55
80.208,6.55
80.25,6.55
80.292,6.55
80.333,6.55
80.375,6.55
80.417,6.55
80.458,6.55
80.5,6.55
80.542,6.55
80.583,6.55
80.625,6.55
80.667,6.55
80.708,6.55
80.75,6.55
80.792,6.55
80.833,6.55
80.875,6.55
80.917,6.55
80.958,6.55
81,6.32
81.042,6.32
81.083,6.32
81.125,6.32
81.167,6.32
81.208,6.32
81.25,6.32
81.292,6.32
81.333,6.32
81.375,6.32
81.417,6.32
81.458,6.32
81.5,6.32
81.542,6.32
81.583,6.32
81.625,6.32
81.667,6.32
81.708,6.32
81.75,6.32
81.792,6.32
81.833,6.32
81.875,6.32
81.917,6.32
81.958,6.32
82,5.9
82.042,5.9
82.083,5.9
82.125,5.9
82.167,5.9
82.208,5.9
82.25,5.9
82.292,5.9
82.333,5.9
82.375,5.9
82.417,5.9
82.458,5.9
82.5,5.9
82.542,5.9
82.583,5.9
82.625,5.9
82.667,5.9
82.708,5.9
82.75,5.9
82.792,5.9
82.833,5.9
82.875,5.9
82.917,5.9
82.958,5.9
83,5.55
83.042,5.55
83.083,5.55
83.125,5.55
83.167,5.55
83.208,5.55
83.25,5.55
83.292,5.55
83.333,5.55
83.375,5.55
83.417,5.55
83.458,5.55
83.5,5.55
83.542,5.55
83.583,5.55
83.625,5.55
83.667,5.55
83.708,5.55
83.75,5.55
83.792,5.55
83.833,5.55
83.875,5.55
83.917,5.55
83.958,5.55
84,6.49
84.042,6.49
84.083,6.49
84.125,6.49
84.167,6.49
84.208,6.49
84.25,6.49
84.292,6.49
84.333,6.49
84.375,6.49
84.417,6.49
84.458,6.49
84.5,6.49
84.542,6.49
84.583,6.49
84.625,6.49
84.667,6.49
84.708,6.49
84.75,6.49
84.792,6.49
84.833,6.49
84.875,6.49
84.917,6.49
84.958,6.49
85,6.17
85.042,6.17
85.083,6.17
85.125,6.17
85.167,6.17
85.208,6.17
85.25,6.17
85.292,6.17
85.333,6.17
85.375,6.17
85.417,6.17
85.458,6.17
85.5,6.17
85.542,6.17
85.583,6.17
85.625,6.17
85.667,6.17
85.708,6.17
85.75,6.17
85.792,6.17
85.833,6.17
85.875,6.17
85.917,6.17
85.958,6.17
86,6.39
86.042,6.39
86.083,6.39
86.125,6.39
86.167,6.39
86.208,6.39
86.25,6.39
86.292,6.39
86.333,6.39
86.375,6.39
86.417,6.39
86.458,6.39
86.5,6.39
86.542,6.39
86.583,6.39
86.625,6.39
86.667,6.39
86.708,6.39
86.75,6.39
86.792,6.39
86.833,6.39
86.875,6.39
86.917,6.39
86.958,6.39
87,6.85
87.042,6.85
87.083,6.85
87.125,6.85
87.167,6.85
87.208,6.85
87.25,6.85
87.292,6.85
87.333,6.85
87.375,6.85
87.417,6.85
87.458,6.85
87.5,6.85
87.542,6.85
87.583,6.85
87.625,6.85
87.667,6.85
87.708,6.85
87.75,6.85
87.792,6.85
87.833,6.85
87.875,6.85
87.917,6.85
87.958,6.85
88,7.22
88.042,7.22
88.083,7.22
88.125,7.22
88.167,7.22
88.208,7.22
88.25,7.22
88.292,7.22
88.333,7.22
88.375,7.22
88.417,7.22
88.458,7.22
88.5,7.22
88.542,7.22
88.583,7.22
88.625,7.22
88.667,7.22
88.708,7.22
88.75,7.22
88.792,7.22
88.833,7.22
88.875,7.22
88.917,7.22
88.958,7.22
89,6.81
89.042,6.81
89.083,6.81
89.125,6.81
89.167,6.81
89.208,6.81
89.25,6.81
89.292,6.81
89.333,6.81
89.375,6.81
89.417,6.81
89.458,6.81
89.5,6.81
89.542,6.81
89.583,6.81
89.625,6.81
89.667,6.81
89.708,6.81
89.75,6.81
89.792,6.81
89.833,6.81
89.875,6.81
89.917,6.81
89.958,6.81
90,6.12
90.042,6.12
90.083,6.12
90.125,6.12
90.167,6.12
90.208,6.12
90.25,6.12
90.292,6.12
90.333,6.12
90.375,6.12
90.417,6.12
90.458,6.12
90.5,6.12
90.542,6.12
90.583,6.12
90.625,6.12
90.667,6.12
90.708,6.12
90.75,6.12
90.792,6.12
90.833,6.12
90.875,6.12
90.917,6.12
90.958,6.12
91,7.18
91.042,7.18
91.083,7.18
91.125,7.18
91.167,7.18
91.208,7.18
91.25,7.18
91.292,7.18
91.333,7.18
91.375,7.18
91.417,7.18
91.458,7.18
91.5,7.18
91.542,7.18
91.583,7.18
91.625,7.18
91.667,7.18
91.708,7.18
91.75,7.18
91.792,7.18
91.833,7.18
91.875,7.18
91.917,7.18
91.958,7.18
92,7.88
92.042,7.88
92.083,7.88
92.125,7.88
92.167,7.88
92.208,7.88
92.25,7.88
92.292,7.88
92.333,7.88
92.375,7.88
92.417,7.88
92.458,7.88
92.5,7.88
92.542,7.88
92.583,7.88
92.625,7.88
92.667,7.88
92.708,7.88
92.75,7.88
92.792,7.88
92.833,7.88
92.875,7.88
92.917,7.88
92.958,7.88
93,6.87
93.042,6.87
93.083,6.87
93.125,6.87
93.167,6.87
93.208,6.87
93.25,6.87
93.292,6.87
93.333,6.87
93.375,6.87
93.417,6.87
93.458,6.87
93.5,6.87
93.542,6.87
93.583,6.87
93.625,6.87
93.667,6.87
93.708,6.87
93.75,6.87
93.792,6.87
93.833,6.87
93.875,6.87
93.917,6.87
93.958,6.87
94,7.47
94.042,7.47
94.083,7.47
94.125,7.47
94.167,7.47
94.208,7.47
94.25,7.47
94.292,7.47
94.333,7.47
94.375,7.47
94.417,7.47
94.458,7.47
94.5,7.47
94.542,7.47
94.583,7.47
94.625,7.47
94.667,7.47
94.708,7.47
94.75,7.47
94.792,7.47
94.833,7.47
94.875,7.47
94.917,7.47
94.958,7.47
95,7.6
95.042,7.6
95.083,7.6
95.125,7.6
95.167,7.6
95.208,7.6
95.25,7.6
95.292,7.6
95.333,7.6
95.375,7.6
95.417,7.6
95.458,7.6
95.5,7.6
95.542,7.6
95.583,7.6
95.625,7.6
95.667,7.6
95.708,7.6
95.75,7.6
95.792,7.6
95.833,7.6
95.875,7.6
95.917,7.6
95.958,7.6
96,6.69
96.042,6.69
96.083,6.69
96.125,6.69
96.167,6.69
96.208,6.69
96.25,6.69
96.292,6.69
96.333,6.69
96.375,6.69
96.417,6.69
96.458,6.69
96.5,6.69
96.542,6.69
96.583,6.69
96.625,6.69
96.667,6.69
96.708,6.69
96.75,6.69
96.792,6.69
96.833,6.69
96.875,6.69
96.917,6.69
96.958,6.69
97,5.87
97.042,5.87
97.083,5.87
97.125,5.87
97.167,5.87
97.208,5.87
97.25,5.87
97.292,5.87
97.333,5.87
97.375,5.87
97.417,5.87
97.458,5.87
97.5,5.87
97.542,5.87
97.583,5.87
97.625,5.87
97.667,5.87
97.708,5.87
97.75,5.87
97.792,5.87
97.833,5.87
97.875,5.87
97.917,5.87
97.958,5.87
98,5.57
98.042,5.57
98.083,5.57
98.125,5.57
98.167,5.57
98.208,5.57
98.25,5.57
98.292,5.57
98.333,5.57
98.375,5.57
98.417,5.57
98.458,5.57
98.5,5.57
98.542,5.57
98.583,5.57
98.625,5.57
98.667,5.57
98.708,5.57
98.75,5.57
98.792,5.57
98.833,5.57
98.875,5.57
98.917,5.57
98.958,5.57
99,5.71
99.042,5.71
99.083,5.71
99.125,5.71
99.167,5.71
99.208,5.71
99.25,5.71
99.292,5.71
99.333,5.71
99.375,5.71
99.417,5.71
99.458,5.71
99.5,5.71
99.542,5.71
99.583,5.71
99.625,5.71
99.667,5.71
99.708,5.71
99.75,5.71
99.792,5.71
99.833,5.71
99.875,5.71
99.917,5.71
99.958,5.71
100,6.47
100.042,6.47
100.083,6.47
100.125,6.47
100.167,6.47
100.208,6.47
100.25,6.47
100.292,6.47
100.333,6.47
100.375,6.47
100.417,6.47
100.458,6.47
100.5,6.47
100.542,6.47
100.583,6.47
100.625,6.47
100.667,6.47
100.708,6.47
100.75,6.47
100.792,6.47
100.833,6.47
100.875,6.47
100.917,6.47
100.958,6.47
101,6.47
101.042,6.47
101.083,6.47
101.125,6.47
101.167,6.47
101.208,6.47
101.25,6.47
101.292,6.47
101.333,6.47
101.375,6.47
101.417,6.47
101.458,6.47
101.5,6.47
101.542,6.47
101.583,6.47
101.625,6.47
101.667,6.47
101.708,6.47
101.75,6.47
101.792,6.47
101.833,6.47
101.875,6.47
101.917,6.47
101.958,6.47
102,6.72
102.042,6.72
102.083,6.72
102.125,6.72
102.167,6.72
102.208,6.72
102.25,6.72
102.292,6.72
102.333,6.72
102.375,6.72
102.417,6.72
102.458,6.72
102.5,6.72
102.542,6.72
102.583,6.72
102.625,6.72
102.667,6.72
102.708,6.72
102.75,6.72
102.792,6.72
102.833,6.72
102.875,6.72
102.917,6.72
102.958,6.72
103,5.96
103.042,5.96
103.083,5.96
103.125,5.96
103.167,5.96
103.208,5.96
103.25,5.96
103.292,5.96
103.333,5.96
103.375,5.96
103.417,5.96
103.458,5.96
103.5,5.96
103.542,5.96
103.583,5.96
103.625,5.96
103.667,5.96
103.708,5.96
103.75,5.96
103.792,5.96
103.833,5.96
103.875,5.96
103.917,5.96
103.958,5.96
104,5.94
104.042,5.94
104.083,5.94
104.125,5.94
104.167,5.94
104.208,5.94
104.25,5.94
104.292,5.94
104.333,5.94
104.375,5.94
104.417,5.94
104.458,5.94
104.5,5.94
104.542,5.94
104.583,5.94
104.625,5.94
104.667,5.94
104.708,5.94
104.75,5.94
104.792,5.94
104.833,5.94
104.875,5.94
104.917,5.94
104.958,5.94
105,6.29
105.042,6.29
105.083,6.29
105.125,6.29
105.167,6.29
105.208,6.29
105.25,6.29
105.292,6.29
105.333,6.29
105.375,6.29
105.417,6.29
105.458,6.29
105.5,6.29
105.542,6.29
105.583,6.29
105.625,6.29
105.667,6.29
105.708,6.29
105.75,6.29
105.792,6.29
105.833,6.29
105.875,6.29
105.917,6.29
105.958,6.29
106,6.42
106.042,6.42
106.083,6.42
106.125,6.42
106.167,6.42
106.208,6.42
106.25,6.42
106.292,6.42
106.333,6.42
106.375,6.42
106.417,6.42
106.458,6.42
106.5,6.42
106.542,6.42
106.583,6.42
106.625,6.42
106.667,6.42
106.708,6.42
106.75,6.42
106.792,6.42
106.833,6.42
106.875,6.42
106.917,6.42
106.958,6.42
107,6.72
107.042,6.72
107.083,6.72
107.125,6.72
107.167,6.72
107.208,6.72
107.25,6.72
107.292,6.72
107.333,6.72
107.375,6.72
107.417,6.72
107.458,6.72
107.5,6.72
107.542,6.72
107.583,6.72
107.625,6.72
107.667,6.72
107.708,6.72
107.75,6.72
107.792,6.72
107.833,6.72
107.875,6.72
107.917,6.72
107.958,6.72
108,7.59
108.042,7.59
108.083,7.59
108.125,7.59
108.167,7.59
108.208,7.59
108.25,7.59
108.292,7.59
108.333,7.59
108.375,7.59
108.417,7.59
108.458,7.59
108.5,7.59
108.542,7.59
108.583,7.59
108.625,7.59
108.667,7.59
108.708,7.59
108.75,7.59
108.792,7.59
108.833,7.59
108.875,7.59
108.917,7.59
108.958,7.59
109,6.72
109.042,6.72
109.083,6.72
109.125,6.72
109.167,6.72
109.208,6.72
109.25,6.72
109.292,6.72
109.333,6.72
109.375,6.72
109.417,6.72
109.458,6.72
109.5,6.72
109.542,6.72
109.583,6.72
109.625,6.72
109.667,6.72
109.708,6.72
109.75,6.72
109.792,6.72
109.833,6.72
109.875,6.72
109.917,6.72
109.958,6.72
110,6.58
110.042,6.58
110.083,6.58
110.125,6.58
110.167,6.58
110.208,6.58
110.25,6.58
110.292,6.58
110.333,6.58
110.375,6.58
110.417,6.58
110.458,6.58
110.5,6.58
110.542,6.58
110.583,6.58
110.625,6.58
110.667,6.58
110.708,6.58
110.75,6.58
110.792,6.58
110.833,6.58
110.875,6.58
110.917,6.58
110.958,6.58
111,7.29
